pathway,z_OA,d_OA,P_OA,FDR_OA,z_OP,d_OP,P_OP,FDR_OP,chisq,P_joint,FDR_joint,same_dir,direction,conv_score
GOBP_GLYCOPROTEIN_CATABOLIC_PROCESS,-2.30889948606328,-0.0743174060459854,0.0209491595231874,0.0831667096259767,-0.432700201203249,0.0150896832007902,0.665232583634712,0.882395286556787,8.54655060258311,0.073488699528695,0.179516818404475,TRUE,Down in both,0.72881630153216
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,-0.50963265602356,-0.054155846777269,0.610308841121109,0.765898177658443,-1.27709618921117,-0.0500947042155693,0.201568290094523,0.547441797683167,4.19083439874851,0.380794848420899,0.536613130407055,TRUE,Down in both,0.728537992366437
GOBP_STEM_CELL_PROLIFERATION,-0.649577231968554,-0.07256546470747,0.515965343906188,0.695171914683656,-0.824078827619984,-0.00695397604504717,0.409894769452134,0.736605855810413,3.10714098165604,0.540058442444131,0.67228239673348,TRUE,Down in both,0.726496308668854
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,-0.435364792489327,-0.00165023995432053,0.663297661693179,0.804740730456687,-2.17615252535547,-0.0149061943554117,0.0295438574548005,0.25091032282728,7.86482170801489,0.0966573558170515,0.216846812895106,TRUE,Down in both,0.725570675831003
GOBP_CAMP_METABOLIC_PROCESS,0.49993630465594,-0.0154143262192549,0.617119928010373,0.771062972415775,1.31777130246486,0.0476965756888342,0.187580217323727,0.53572196953602,4.31248120102573,0.365364802898594,0.522732052563345,TRUE,Up in both,0.724870944870447
GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,-2.3830852903511,-0.166515214894907,0.0171682161529328,0.0728164291362857,-0.426379325585967,0.0418749262029188,0.669831463798528,0.885103669588183,8.93084929505522,0.0628513524298887,0.160025492479017,TRUE,Down in both,0.723339452755366
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION,0.524047837051652,0.0556114573806354,0.600245268116433,0.756773478337784,1.16605164704125,0.12184783336346,0.243593564606398,0.597182123063705,3.84534217693416,0.427340938298715,0.578052889532941,TRUE,Up in both,0.723113460803699
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,-0.950283421562632,-0.0175470886224003,0.341968260375182,0.539880323857496,-0.582166036121562,0.011202864839605,0.560454848210341,0.823132999830801,3.30408789626424,0.508284827612413,0.645273009508456,TRUE,Down in both,0.722011065290429
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,-1.26444637383029,-0.0222904467486048,0.206069857023093,0.395031159274722,-0.504910457857013,-0.0445550873710349,0.613621728554545,0.855220667336728,4.13583334775335,0.387934817155495,0.542144265190511,TRUE,Down in both,0.721654542614184
GOBP_RECEPTOR_CATABOLIC_PROCESS,0.454568403895884,0.00616292001910654,0.649419770077297,0.795400189373931,1.7478481806855,0.0870124957840747,0.0804903198320091,0.388286364187134,5.90258865698761,0.206542076890567,0.359070916491195,TRUE,Up in both,0.721495255083677
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.485603809521971,-0.0471267410917437,0.627248094950083,0.778428643262949,-1.3985006817955,0.030879888557253,0.161962768071683,0.510331764917891,4.57360385553665,0.333908961280775,0.491202510939065,TRUE,Down in both,0.720891290083483
GOBP_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,-0.437737123897046,0.00344862106052835,0.661576854849581,0.803031406322606,-2.03919963804261,-0.0344674475085999,0.0414301070282905,0.295945799300834,7.19375311805868,0.125996708539794,0.260595808872779,TRUE,Down in both,0.720755893589839
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,0.831100857881875,0.0580763005552522,0.405916655150796,0.600337298722731,0.634964459998123,0.0941849943003067,0.525451594452754,0.804604792304338,3.09020925911373,0.542844230466145,0.674346006174486,TRUE,Up in both,0.719912681915223
REACTOME_NICOTINATE_METABOLISM,4.00942689847627,0.108597725009412,6.08662917948237e-05,0.00144145810361221,0.393497341919941,0.0561631384476001,0.693952186827901,0.895737228335788,20.144366506604,0.000467670156886868,0.00634301159166399,TRUE,Up in both,0.716659538539211
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-0.753463757010656,-0.0720721559462454,0.451171282486237,0.639499951259796,-0.680814021383342,-0.0129275873963039,0.495989176797607,0.785941159376403,2.99421880252738,0.558793335653858,0.687818852815783,TRUE,Down in both,0.715298944325013
REACTOME_UCH_PROTEINASES,0.635680577959667,0.0201641235142726,0.524984637914639,0.701933497954421,0.81527106225401,0.02339948036779,0.414917169111859,0.738548410172534,3.04812529821564,0.549804299382537,0.680063557598107,TRUE,Up in both,0.714361479299337
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM,0.466963782358588,0.00040428126826695,0.640525790402102,0.788993750397249,1.51329437372088,0.0843968108733354,0.130204901204486,0.469942840140549,4.96822359733419,0.290573520811486,0.44855006859115,TRUE,Up in both,0.713698527038223
GOBP_INHIBITORY_SYNAPSE_ASSEMBLY,0.462410199048351,0.0273181987552397,0.643787186759017,0.791324952165715,1.55828483313903,0.0713164512607942,0.119165742676061,0.447067388155038,5.13525404429378,0.273698991661127,0.430062460966513,TRUE,Up in both,0.713187085025729
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING,0.726879415060854,0.0107650011282451,0.467299828373869,0.651776921101014,0.699733831086553,-0.051159928307972,0.484093544510808,0.776203876268722,2.97252262741096,0.56243415360142,0.690619995890675,TRUE,Up in both,0.713048360110249
GOBP_POSITIVE_REGULATION_OF_ION_TRANSPORT,0.653115095955788,0.0434602271308123,0.513682080847237,0.692939228263669,0.783322565415848,0.0420460435905538,0.433437715338752,0.746869954464339,3.00431579259728,0.557103422689878,0.685905625550765,TRUE,Up in both,0.712317431147531
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE,-1.39391874959775,-0.0768455520341935,0.163342141666257,0.340056349800573,-0.47788329770204,-0.0434342361956157,0.632733269817154,0.867796861548316,4.53922913953683,0.337921229194902,0.494976386924424,TRUE,Down in both,0.711753136232989
GOBP_RESPONSE_TO_VITAMIN_A,-0.415294114336061,-0.0455470778970074,0.677926609304758,0.81376940607615,-2.40449488570614,-0.00151124817004931,0.0161948328207976,0.185046984359824,9.02355858413198,0.0605133183286386,0.156351827080992,TRUE,Down in both,0.708260493228376
GOBP_NADP_METABOLIC_PROCESS,-0.401245512905117,-0.0548137956674919,0.688239375073211,0.81898417893505,-3.00193163308802,-0.0941038962245605,0.0026827241765308,0.0863462756381901,12.5890821792511,0.0134683227043047,0.0587314692721935,TRUE,Down in both,0.707874757117876
REACTOME_RHOBTB2_GTPASE_CYCLE,-0.414797192466762,-0.0992326212743576,0.678290375012643,0.81376940607615,-2.40810207404926,-0.16396414253639,0.0160356968573484,0.184545293559614,9.04223557852234,0.0600524188049796,0.155558211333534,TRUE,Down in both,0.707693676028202
GOBP_ENDOSOME_ORGANIZATION,-0.618977790121751,-0.0521229538681524,0.535930990319229,0.708838599833987,-0.825546096700247,-0.038831263489942,0.409061623363532,0.736396949735401,3.03527868304571,0.551939053967934,0.681870494267101,TRUE,Down in both,0.707492210050416
GOBP_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION,-2.09537560116283,-0.121218965125175,0.0361376166982188,0.12013635237923,-0.425443902544955,0.0741817678762394,0.670513107536664,0.885103669588183,7.44026593982884,0.114372341528674,0.244579440223196,TRUE,Down in both,0.707281716715513
REACTOME_CD209_DC_SIGN_SIGNALING,-0.415087474794534,-0.0451537388378658,0.678077868195661,0.81376940607615,-2.3767028585011,-0.0541931578018616,0.0174681533567336,0.196112625451978,8.87173802378449,0.0643866083540716,0.16294739953139,TRUE,Down in both,0.706743322452578
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,4.35749881014942,0.138046406212967,1.3155721362054e-05,0.000442737315641934,0.384394348074302,0.0163196440752192,0.7006861889459,0.900088560739406,23.1886979271247,0.000116095115090341,0.00243703397195864,TRUE,Up in both,0.706468011181161
GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS,-0.592365048004848,0.00609960649933192,0.553606166101267,0.723114700470681,-0.874751350388087,-0.103510196276049,0.381709213161939,0.718068503436366,3.10879583778676,0.539786617017048,0.672274863488243,TRUE,Down in both,0.706381751621815
GOBP_HINDBRAIN_DEVELOPMENT,-0.468478306155661,-0.0235124336731598,0.639442581166613,0.788431477592647,-1.43231441145474,-0.00917016828232823,0.152053860517731,0.494872571882339,4.66135784891535,0.323840956072734,0.482509650370111,TRUE,Down in both,0.706029882315862
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,1.14894316591752,0.00657202956052356,0.250579416746937,0.443226869402259,0.509321009623904,-0.0155024366069686,0.610527233758873,0.854433093807778,3.75482350652863,0.440202443081575,0.588370980065968,TRUE,Up in both,0.705775234002791
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION,2.24192291273837,0.0394724427283804,0.0249663549020777,0.0942461593774178,0.418434936950973,0.078941961262157,0.675629147302763,0.887703069978765,8.16467423315455,0.0857288476102308,0.199986985201039,TRUE,Up in both,0.705242621965437
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS,1.27863080925911,0.0482072268066014,0.201027095314136,0.388546739404086,0.485951393740088,0.0538433506338968,0.627001628545537,0.863441959416407,4.14224343688301,0.387097436795154,0.541722249722457,TRUE,Up in both,0.704248770935568
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,-1.35257325852628,0.00905303476173434,0.176192000300613,0.356830703814569,-0.476047550697178,0.0449184563384037,0.634040501937553,0.868290751374778,4.38364682231784,0.356567735625838,0.513632168146673,TRUE,Down in both,0.704234780236773
REACTOME_PTEN_REGULATION,-0.872065570542198,-0.0880372719649838,0.383172607370381,0.579939963359815,-0.584060869134142,-0.0102516395596529,0.559179360512038,0.822671210423898,3.08110943407511,0.544344877330316,0.6752491698373,TRUE,Down in both,0.699581246785204
GOBP_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION,1.12124153805366,0.0324256825239198,0.262185062982986,0.455583114698376,0.50728770788552,0.031319840083636,0.611952962104565,0.855220667336728,3.65960907206692,0.454027779129359,0.59992993576414,TRUE,Up in both,0.698534645593363
GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,0.551382253423457,0.0224508972171873,0.581371663532123,0.742974245105336,0.946007846650239,0.0346296847912944,0.344144584069367,0.690281416532201,3.21811687552766,0.522009739446305,0.656160709666089,TRUE,Up in both,0.696694786771475
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,-0.576804320329437,-0.00131455454971317,0.5640716507175,0.73017685808483,-0.877720381439888,0.0105432186528004,0.380095481063283,0.718068503436366,3.07981357428292,0.544558772063368,0.6752491698373,TRUE,Down in both,0.696135180708701
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,0.63092634116756,0.061649736457747,0.528088687646554,0.70325555596463,0.774628359401205,0.0598118595601031,0.438559294656135,0.749564238720104,2.92550259020062,0.570368772830007,0.69610842250358,TRUE,Up in both,0.695431399950302
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING,-0.66100091313078,-0.0143007947771142,0.508611727971419,0.688073674576104,-0.732018013573161,-0.0429959371815767,0.464157573048884,0.765191746878994,2.8872031085106,0.576875644551125,0.700023464060072,TRUE,Down in both,0.694699212084539
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,-0.778581904882032,-0.0548247515867461,0.43622604175315,0.626534976007523,-0.62635761217398,0.0141709877626271,0.531080405635328,0.807229642895249,2.92487314350493,0.5704753971452,0.69610842250358,TRUE,Down in both,0.694223056442558
GOBP_STRIATED_MUSCLE_CONTRACTION,0.601808752738828,0.0056178576879896,0.547301448197949,0.717766727705502,0.819727677916873,0.0862400843815637,0.412371367894062,0.738215177937924,2.97717298401052,0.561652685976577,0.690162967781274,TRUE,Up in both,0.694064929739577
GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING,-0.676275728459002,-0.0855908439273883,0.498865599900683,0.679180056554367,-0.712491369199039,-0.232728983422986,0.476160554092682,0.772809518629316,2.87483748298854,0.578984741481823,0.701872883858734,TRUE,Down in both,0.693911341272972
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,-1.31214872581648,-0.0823483715337678,0.189469958215868,0.373929020641435,-0.47074463850127,-0.0683851951044063,0.637823103237832,0.869717234117921,4.22643820120995,0.376227287887378,0.532401076761468,TRUE,Down in both,0.692904006438711
GOBP_OLIGOSACCHARIDE_METABOLIC_PROCESS,1.182226282713,0.0899706530797438,0.237115926618701,0.429551262366467,0.488842922700901,0.0623656248428973,0.624952907329956,0.862964204307751,3.81857019188691,0.431116158271256,0.580990040599646,TRUE,Up in both,0.691680451608946
GOBP_NEPHRIC_DUCT_DEVELOPMENT,-0.437921013133456,-0.015884292419371,0.661443542469072,0.803031406322606,-1.6036933615903,-0.0412734063010494,0.108781659890808,0.432578087393558,5.26348634552051,0.261314549481495,0.417690459976899,TRUE,Down in both,0.687976172540465
REACTOME_S_PHASE,-1.39665357929946,-0.0929288460299543,0.162517769860514,0.339061587119849,-0.456168971643916,-0.0772515939741665,0.648268475935128,0.875021135197017,4.50083656784594,0.342448296048701,0.499116427424506,TRUE,Down in both,0.687718342684722
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,-0.432304536406305,-0.00774519687237587,0.665520090538456,0.80606506846218,-1.67603032267079,0.00300381977593434,0.0937322533133691,0.411155685387459,5.54899876601262,0.23545590502351,0.390676098233499,TRUE,Down in both,0.687324889142395
GOBP_POSITIVE_T_CELL_SELECTION,-0.839462692069676,-0.056349337168927,0.401209716407763,0.596373057239464,-0.581339099179069,0.0213107402666959,0.561011933887548,0.823244940698985,2.98256821196435,0.560746793842397,0.689632108987176,TRUE,Down in both,0.68695364576266
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,-0.599847653423218,-0.044400948972388,0.548607771395378,0.718408294739267,-0.801270566801622,0.0488450210012834,0.422975026427208,0.741829444114233,2.92162735113707,0.571025382335386,0.69610842250358,TRUE,Down in both,0.686080963497735
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,-0.869510572367341,-0.0843204839962919,0.384567927898616,0.581032392364722,-0.564711974298889,-0.0117520475142086,0.572269688256188,0.830744776481362,3.02755951170808,0.553224021908827,0.682793602108966,TRUE,Down in both,0.684723626938753
GOBP_OPSONIZATION,0.384126327668408,0.0899327711217199,0.700884818938467,0.827909138039496,3.14434078891406,0.256799319962572,0.00166461462952847,0.07307231399366,13.5071467023387,0.00904611824491986,0.0449993236981805,TRUE,Up in both,0.684616883352674
GOBP_REGULATION_OF_DNA_METHYLATION,0.723450420612607,0.0103280895939348,0.469403203779702,0.653231647638293,0.646875634913823,0.056547225451256,0.517712436124486,0.79989989078955,2.82925700762207,0.586793061438679,0.707115468495478,TRUE,Up in both,0.683023501268347
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,-0.477800242660768,-0.0499153521490744,0.632792388429488,0.78304446239448,-1.19356921493093,-0.0388321468417575,0.232646522208151,0.58314911569598,3.83169588080582,0.429262235924238,0.579306593068289,TRUE,Down in both,0.682419626535664
GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT,-2.15193939026415,-0.0977094264424195,0.0314021283302894,0.110329177263751,-0.40512267195518,-0.0309646027194176,0.685387342001429,0.894574177514444,7.677301489807,0.104140447437869,0.229847062376541,TRUE,Down in both,0.681875851626972
GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID,0.961983332692981,0.0268951402449353,0.336057976362451,0.533733041422042,0.527601080889148,0.0891095668364925,0.597776242639033,0.847131598262353,3.21002071289553,0.52331395134167,0.657097364069871,TRUE,Up in both,0.681456440465336
GOBP_ATP_BIOSYNTHETIC_PROCESS,-0.758473834505485,-0.0617280860830401,0.448167371288532,0.636694397117519,-0.618395033196256,0.0180087637644176,0.536314971046773,0.809231263644542,2.85124435532118,0.583019807504949,0.704539980525191,TRUE,Down in both,0.681308820425903
GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS,-0.588160843032712,-0.0956181258472984,0.556424337412288,0.725875073051905,-0.806214362905972,-0.0947037074467007,0.420119258479936,0.7417437303379,2.90688147656445,0.573527543822459,0.697637856263001,TRUE,Down in both,0.680137910273067
GOBP_DETECTION_OF_VISIBLE_LIGHT,0.629345357338947,0.0146064865383969,0.529122982941015,0.703266453062283,0.739466768126485,0.0569863866721895,0.459623611830783,0.761873282195434,2.82776350360011,0.587049805827438,0.707115468495478,TRUE,Up in both,0.67997640986501
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,-3.46947356927354,-0.113281516625917,0.000521479374357983,0.00683230864775892,-0.376866591186033,-0.162519257687516,0.706272750316873,0.901840403214336,15.8131892382315,0.00328035822267526,0.0231132761121367,TRUE,Down in both,0.679881977524281
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,-1.89787813891267,-0.0339897703830946,0.0577121367669227,0.166011057102171,-0.414115768975065,-0.13911593943479,0.678789324830059,0.890033692194838,6.47946451456751,0.166088892510665,0.309824375815433,TRUE,Down in both,0.679881778438447
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT,-1.35198381060346,-0.052867912075024,0.176380494345941,0.356830703814569,-0.454057252731768,0.0575046356844821,0.649787619593942,0.875736910430488,4.33244285272634,0.362880199355985,0.519618151299725,TRUE,Down in both,0.6798052018228
GOBP_RESPONSE_TO_COLD,-0.528497768406918,-0.0874558877096451,0.597153895546653,0.754538750471096,-0.947906778256117,0.00242008685008134,0.343176913943305,0.689846039143958,3.17017919604023,0.529760940465539,0.663036106877366,TRUE,Down in both,0.678630552985538
KEGG_OXIDATIVE_PHOSPHORYLATION,0.70605129891583,0.0267960106239333,0.480156236298466,0.663460007552172,0.653184936265472,0.0406211720114514,0.513637060366165,0.799273655529566,2.79976421385739,0.591873415048129,0.711063311975418,TRUE,Up in both,0.678590020992157
GOBP_HISTONE_H3_K9_ACETYLATION,-4.37464208134414,-0.251445327208957,1.21631880705563e-05,0.000417521702501964,-0.367740820975546,0.0636003594777779,0.713066499394377,0.905694514114138,23.3105542696356,0.000109761267972529,0.00235289090963145,TRUE,Down in both,0.678449844140915
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,0.576719167848419,-0.0163620700792525,0.56412918178672,0.73017685808483,0.820363183857005,0.0329760200170034,0.412009096794541,0.737985941028707,2.91836371653574,0.571578674771542,0.69610842250358,TRUE,Up in both,0.677296040780922
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING,0.459948875349606,-0.0291802340625511,0.6455529172135,0.792549349244709,1.28246440374099,0.0951270005921287,0.199679784221513,0.547441797683167,4.09737673567291,0.392987720540676,0.5462083040916,TRUE,Up in both,0.677070207458975
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,-0.37923267161566,-0.0552022786437742,0.704515091959465,0.829621251350168,-3.09129812634746,-0.0046524319213733,0.00199283438318613,0.0782128603954241,13.1368857322076,0.0106259567855847,0.0504284384411566,TRUE,Down in both,0.675586136796869
GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS,-0.58218514231612,-0.0629089952155987,0.560441980037465,0.727925138009756,-0.804461432658769,0.0824281737707602,0.421130534431762,0.741829444114233,2.88768398361044,0.576793706543389,0.700023464060072,TRUE,Down in both,0.6755080957363
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,-0.430670217747416,-0.082394228000725,0.666708176852951,0.806977057502549,-1.56134599568757,-0.0630493446828182,0.11844213657576,0.445654808390551,5.07746716273916,0.279440842478694,0.436063130774192,TRUE,Down in both,0.675120227844237
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,2.28656832861927,0.0233222699716896,0.0222210316232404,0.0864169877855475,0.395903409053553,0.0344067463595485,0.692176286057905,0.894794212230908,8.3492613506572,0.0795903276213051,0.190107397278651,TRUE,Up in both,0.674944815724032
REACTOME_SIGNALING_BY_EGFR_IN_CANCER,-0.963368612625217,-0.107188250487411,0.335362571895817,0.533121915002027,-0.518758426173028,-0.00161381233445034,0.603929212642738,0.849709888743725,3.19368262757242,0.5259519150721,0.659591159729736,TRUE,Down in both,0.674376179946313
GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY,1.41472140868956,0.00404993682999301,0.15715019481785,0.331625554556193,0.442471316824388,0.0462067450923447,0.658148181884026,0.877986769391262,4.53775689724941,0.338093936112205,0.494976386924424,TRUE,Up in both,0.674107362195589
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.663689994496214,0.0110285343132507,0.506888744501719,0.686472947248645,0.684601923406497,0.00732644300862651,0.49359515299354,0.784306394387385,2.77100672893625,0.596847759028687,0.71535693112978,TRUE,Up in both,0.673983787553255
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION,2.76205504727815,0.083396595136138,0.00574387933422096,0.0336082212407997,0.383794152407003,0.082177133412378,0.701131022489225,0.900088560739406,11.0293619123397,0.0262360012619924,0.0919168492966895,TRUE,Up in both,0.673942397415424
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,-0.844341697178705,-0.080696659670815,0.398478491933946,0.593854053536292,-0.559829983279709,0.0485551137132787,0.575595410191145,0.832748739927246,2.94490406545404,0.56708750990128,0.693539614442876,TRUE,Down in both,0.673262115725905
GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS,-0.527105622232916,-0.0745631756801491,0.598120242678835,0.7552038081298,-0.923132900966072,-0.0215180975772893,0.355937950804241,0.701299010190786,3.09392465869116,0.542232217534485,0.673827754484638,TRUE,Down in both,0.671046223615773
GOBP_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS,1.58033816367652,0.0519954910655425,0.1140294444336,0.265913772368029,0.425404496457291,-0.119573103517158,0.670541828752751,0.885103669588183,5.14193554643918,0.273041595965573,0.429781404477235,TRUE,Up in both,0.670358141264443
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS,-1.13103951316311,-0.0224929422937947,0.258038460910082,0.451611160851806,-0.474063559134415,0.0247404124828002,0.635454583695941,0.868465870639264,3.61612257649801,0.460442647036257,0.60456251008472,TRUE,Down in both,0.668099920043479
GOBP_EXOCYTIC_PROCESS,0.721186609301907,0.0246289656018455,0.470794709398951,0.654283929472388,0.620236700634732,0.0177726561348369,0.535101962268763,0.809231263644542,2.75726221538897,0.599232295630949,0.716426099764691,TRUE,Up in both,0.666913120984147
GOBP_REGULATION_OF_COLLATERAL_SPROUTING,2.75549561214363,0.155129564106469,0.00586032905629991,0.0342118302844538,0.378948233734398,0.0780544494478602,0.704726305306283,0.90108860376294,10.9789905899756,0.0268011486083934,0.0933794840288306,TRUE,Up in both,0.666268241913398
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION,1.31685500929572,0.0278899799223796,0.187887229701382,0.372232145337598,0.445898630648531,0.094867332894493,0.655670471449794,0.877691791293283,4.18802056899683,0.381157650599051,0.536948070614223,TRUE,Up in both,0.666212035649168
GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS,-2.78675936506657,-0.062350819375471,0.00532379957829609,0.0318068781084126,-0.376082339304958,-0.0679874511980517,0.706855683376664,0.901840403214336,11.1649935667585,0.0247709753584464,0.0885628016525657,TRUE,Down in both,0.662727432514671
GOBP_METANEPHRIC_EPITHELIUM_DEVELOPMENT,0.819308902074295,0.00570286555855067,0.412610194866726,0.606142622929749,0.5550112865288,0.108524366941112,0.578886940533381,0.834291110421838,2.86380011413949,0.580870645087172,0.703020237678469,TRUE,Up in both,0.661746355144432
GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS,0.747430596660482,0.0851366711306797,0.454803682098862,0.641644819917308,0.59293657975021,0.0453634635120815,0.553223596280691,0.82001627431389,2.75976489399431,0.598797768806533,0.716320149537065,TRUE,Up in both,0.661279908049216
GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY,-0.54228439137782,-0.0437270004878113,0.587622606545329,0.748372199134776,-0.846221129881332,0.0889429222593455,0.39742939655529,0.728218830077762,2.90881668427515,0.573198837508947,0.697405704415046,TRUE,Down in both,0.660987663877069
GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,-2.48140917607206,-0.100579129715733,0.0130864055353533,0.0604864471288459,-0.380754924908027,0.0101452029148835,0.703385108960192,0.900931563332333,9.37606412450537,0.0523570995979469,0.141492824180563,TRUE,Down in both,0.66020586602835
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE,-0.881903580378617,-0.0584191730997958,0.377828950736085,0.575179636188176,-0.527174709833384,0.0539065191834534,0.598072269333975,0.847131598262353,2.97471475532262,0.562065704012359,0.690502767508141,TRUE,Down in both,0.659888477903057
GOBP_SENSORY_PERCEPTION_OF_PAIN,0.56772437748286,0.0639374623546827,0.57022213603901,0.734403905736009,0.78545713755185,0.0869821052929825,0.432185591630039,0.746792845327915,2.80125890892381,0.59161542282404,0.711035014209493,TRUE,Up in both,0.659073685978713
GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS,0.431819406120684,0.0221423066501861,0.665872673995176,0.806155278250919,1.38520835412351,0.204377161390007,0.165988766954395,0.514495055568964,4.4049839375422,0.353963059925814,0.51075274391463,TRUE,Up in both,0.658393737199301
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS,-0.414351735701638,-0.00217615743446624,0.678616530049531,0.813894997879642,-1.59665067219821,0.0055283588173711,0.110343596931521,0.436258316628108,5.18371048186483,0.268961672293239,0.426277287008614,TRUE,Down in both,0.657955430322351
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,-0.576525851327328,-0.0205866070785881,0.564259801576916,0.73017685808483,-0.766062109393877,-0.053180672302851,0.443639347068616,0.752044305407416,2.76996764091795,0.597027871937811,0.715387021348505,TRUE,Down in both,0.657915343663096
REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION,3.77891832835621,0.148761977467822,0.000157511069830068,0.0028862081799111,0.359580096096542,0.0829610902194452,0.719161170335421,0.908861164085315,18.171369209788,0.00114246444924802,0.011445005245041,TRUE,Up in both,0.656674801479955
GOBP_REGULATION_OF_MYOBLAST_FUSION,0.402120437206753,0.0222584483282708,0.687595392680911,0.818683487677187,1.77892155474996,0.147192935697082,0.0752526237252853,0.380785690101542,5.92291843051217,0.204979199844661,0.357829458942078,TRUE,Up in both,0.655962348263461
GOBP_HYPOTHALAMUS_DEVELOPMENT,1.78681443233269,0.0577879844850751,0.0739674859351934,0.199506854416087,0.401396421254315,0.0243735715166153,0.688128283807084,0.894617606734344,5.9558193219913,0.2024720978193,0.354676711519335,TRUE,Up in both,0.655531817153913
