gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cohort,disease
ZNF37BP,0.1472933453125,5.51728309921875,4.4076433725744,3.03959602059209e-05,0.00956823544850858,2.26593659955001,GSE56815,OP
F7,-0.240508571875,6.066636271875,-4.41284318484629,3.05573811597441e-05,0.00956823544850858,2.26350415930437,GSE56815,OP
CD68,-0.305987524999999,8.0099724234375,-4.40590713517121,3.08202997804556e-05,0.00956823544850858,2.25415152121918,GSE56815,OP
C1D,-0.261079309375,8.6159747234375,-4.38670670612324,3.28046109664394e-05,0.00994742610212566,2.19709010841322,GSE56815,OP
SRP19,-0.1912962265625,9.15727275546875,-4.35405063814016,3.70623503227256e-05,0.0109830905876823,2.08729629273818,GSE56815,OP
XDH,0.16829091875,7.23842155625,4.33789709096298,3.93611728420653e-05,0.0110900510281116,2.03317110188044,GSE56815,OP
CHRNA2,-0.174093567187499,6.57583161640625,-4.33591827642258,3.96520724263329e-05,0.0110900510281116,2.02654921883704,GSE56815,OP
CCSER2,0.1658509890625,6.95740499453125,4.32651889547551,4.10624354525191e-05,0.0110900510281116,1.99512055652985,GSE56815,OP
RAC1,0.249346265624999,10.8865575984375,4.32546527320868,4.12235162114841e-05,0.0110900510281116,1.9916001763351,GSE56815,OP
RPL3,0.125122043750001,13.1117363125,4.32252715188942,4.16759337661988e-05,0.0110900510281116,1.98178606142273,GSE56815,OP
XPO7,0.187140525,8.516875390625,4.3088244909116,4.38499697674008e-05,0.0114351951159428,1.93606973835245,GSE56815,OP
CCND1,-0.0984924703124997,5.96805362265625,-4.29629926099629,4.59326486316859e-05,0.011545509887376,1.89436009430387,GSE56815,OP
UBE2E1,-0.189885775000001,10.449234796875,-4.29353823661693,4.64044230503473e-05,0.011545509887376,1.88517584961305,GSE56815,OP
GLT8D1,0.17651265,8.057182025,4.28396744378189,4.80762409490169e-05,0.011545509887376,1.85336799189814,GSE56815,OP
VHL,-0.0706926640624998,4.84423621640625,-4.27991721384777,4.8801096535377e-05,0.011545509887376,1.83992060524398,GSE56815,OP
THRA,-0.1386279890625,6.83106193046875,-4.27171578250905,5.03013007689728e-05,0.011545509887376,1.81271481431227,GSE56815,OP
MSL3,0.1439457265625,9.55057849609375,4.27128270111142,5.03817440591989e-05,0.011545509887376,1.81127909926439,GSE56815,OP
ADAM11,0.1821479765625,6.81465765234375,4.26495668808655,5.15710147150004e-05,0.011545509887376,1.79031797132156,GSE56815,OP
ELMO2,-0.212839629687499,8.42332106171875,-4.26489863842673,5.15820522208804e-05,0.011545509887376,1.79012571451394,GSE56815,OP
WWP1,-0.403332095312499,8.22213190078125,-4.27021936007939,5.22421261872216e-05,0.011545509887376,1.78203687911601,GSE56815,OP
SUPT20H,0.1606586484375,8.13743606328125,4.25680247425217,5.31439681666945e-05,0.0115490700154255,1.76332772965348,GSE56815,OP
ADSL,0.186756996875001,9.2398609828125,4.24090434826436,5.63447727954984e-05,0.0120439261062378,1.71079824752884,GSE56815,OP
DVL1,-0.195008778125,6.8323416328125,-4.23405862995471,5.77795565408821e-05,0.01215141351188,1.68821705901637,GSE56815,OP
PKLR,-0.2194365765625,6.28763430703125,-4.22564692837343,6.0534171110739e-05,0.0125286517002052,1.64806453617717,GSE56815,OP
EIF4A1,0.125400684375,12.5698253203125,4.21554235131804,6.1838962010433e-05,0.0125987222758443,1.62725452184859,GSE56815,OP
UBQLN2,-0.264051906249999,8.348494621875,-4.20525616502257,6.4211346830677e-05,0.0127648365540644,1.59346136183107,GSE56815,OP
NDUFC1,-0.165388618749999,9.3534337765625,-4.19798219442029,6.59416580822781e-05,0.0127648365540644,1.56959573856065,GSE56815,OP
UTP6,0.19174959375,8.7265461234375,4.1958583543452,6.64552826602419e-05,0.0127648365540644,1.5626324347679,GSE56815,OP
RAB11FIP1,-0.230709015624998,9.1372273578125,-4.19416735042963,6.68669837225775e-05,0.0127648365540644,1.55708984127208,GSE56815,OP
SH3GLB2,-0.2840546734375,6.05059093671875,-4.19913001559191,6.8322272695956e-05,0.0127648365540644,1.54204793622558,GSE56815,OP
EIF3H,0.1639999609375,10.9897662445313,4.18744465118719,6.85281508386001e-05,0.0127648365540644,1.53506890839653,GSE56815,OP
RFC5,-0.404773792187499,6.33727392578125,-4.18871443173058,7.2063802577483e-05,0.0132343650958845,1.49590279825568,GSE56815,OP
CYP2B7P,-0.1260371171875,7.00005271015625,-4.16423818493689,7.45731698553602e-05,0.013338323550059,1.45922631752873,GSE56815,OP
PAF1,-0.146850159374999,7.5552794453125,-4.1638600766634,7.46757894895549e-05,0.013338323550059,1.45799282144667,GSE56815,OP
SEC22B,-0.354951834374999,10.1679159546875,-4.16200298606541,7.68535872228041e-05,0.0133582313771984,1.43463684929116,GSE56815,OP
RIPK2,0.1933583609375,9.15851411640625,4.15485874339436,7.71592857486022e-05,0.0133582313771984,1.42864906186295,GSE56815,OP
DHTKD1,0.110760659375,5.7755141296875,4.15236698423021,7.78606936626332e-05,0.0133582313771984,1.42053326719362,GSE56815,OP
DMTF1,0.3015112296875,8.40901569765625,4.15073279186634,7.89815156800879e-05,0.0133745452331515,1.40864443597724,GSE56815,OP
STMN4,0.1039001796875,5.60478836328125,4.13784622189775,8.20717936404204e-05,0.0137196681702236,1.37330044230979,GSE56815,OP
SRPK2,0.198768407812501,8.26637228359375,4.11606876149253,8.880047348423e-05,0.0146565743514035,1.30266265798422,GSE56815,OP
PSMD3,-0.2442429078125,6.66045193203125,-4.1115667523022,9.17784840551092e-05,0.0149587456699321,1.27500548731911,GSE56815,OP
TRPM6,0.1115382359375,6.31038481640625,4.09745786555426,9.49681901567311e-05,0.0151042509464024,1.2424867663751,GSE56815,OP
OPA3,-0.12304453125,5.106331003125,-4.10053268838449,9.49880034975837e-05,0.0151042509464024,1.2435946135914,GSE56815,OP
HAPLN2,0.118116184375,5.8966157140625,4.09354748626578,9.63154455922135e-05,0.0151308083744201,1.22986552090394,GSE56815,OP
NAP1L2,-0.0594598765624999,4.75067170234375,-4.0876422949957,9.8384841003496e-05,0.0152719040695784,1.21082058802458,GSE56815,OP
HSPA9,0.191462115624999,9.3138979984375,4.07943500565375,0.000101332031415083,0.0154882934057611,1.18438079174461,GSE56815,OP
GSAP,0.220447921875,9.7363648859375,4.07718537251556,0.000102154554252278,0.0154882934057611,1.17713963147234,GSE56815,OP
PSMA7,0.180400365624999,10.0919526609375,4.05991635217933,0.000108685573443338,0.0162890941623872,1.1216405357642,GSE56815,OP
CCT5,0.17745319375,10.2605837109375,4.04192367905674,0.000115915941915996,0.0170836516067434,1.06397966919406,GSE56815,OP
GLA,0.1809244609375,8.92954571171875,4.03943666144445,0.000116950954078316,0.0170836516067434,1.05602276743798,GSE56815,OP
RALB,0.1390527875,9.992031428125,4.03373349079562,0.000119358010378282,0.0170836516067434,1.0377883320216,GSE56815,OP
SOCS3,-0.166524690624999,6.185486621875,-4.02933995228908,0.000121244668979765,0.0170836516067434,1.02375266121979,GSE56815,OP
NFKBIA,-0.318273621874999,11.0699797453125,-4.0349241610127,0.000121379249811268,0.0170836516067434,1.02527558726279,GSE56815,OP
KLF7,0.194661046875,8.064607365625,4.02794816227794,0.000121848270528962,0.0170836516067434,1.01930852463866,GSE56815,OP
EIF2D,0.151329878125,8.690644309375,4.02230433916505,0.000124325601472704,0.0172449015826124,1.00129754698191,GSE56815,OP
ACTN1,-0.270400668749999,9.0136238359375,-4.01721963737152,0.000126640238437846,0.0172449015826124,0.984831959000307,GSE56815,OP
MSN,-0.163369387499999,11.567578725,-4.01640640800904,0.000126966067331144,0.0172449015826124,0.982493428816581,GSE56815,OP
RPL23A,0.0687861031250008,13.8143836484375,4.01186686567328,0.000129034934428078,0.0173394676014294,0.968032603828941,GSE56815,OP
SLC25A14,0.173660957812498,7.24083438828125,4.00652438287157,0.000131511155441498,0.0173394676014294,0.951027831825777,GSE56815,OP
SLC25A5,0.119837484375,11.5174129984375,4.0059327484204,0.000131788161496906,0.0173394676014294,0.949145619527282,GSE56815,OP
BRSK2,0.101038687500001,5.6249449484375,4.00107276502114,0.000134084897568283,0.0173394676014294,0.933691139957476,GSE56815,OP
FLNC,0.132659959375,6.681357503125,4.00059782758013,0.000134311391037991,0.0173394676014294,0.932181531081115,GSE56815,OP
SPOP,0.173847781250001,8.7760465125,3.99439497399124,0.000137303360882322,0.0175519462994568,0.912476397662872,GSE56815,OP
USP27X,0.10785970625,5.7706475734375,3.98810940137661,0.000140400347868341,0.0177735935519931,0.892529168486648,GSE56815,OP
ITPKB,-0.168887796875,6.969519015625,-3.97953171248186,0.000144734880638739,0.0181461356600819,0.865341587959001,GSE56815,OP
SOAT2,-0.1144315375,6.45143066875,-3.97480508593712,0.000147177868400366,0.0182766878673559,0.850376855334009,GSE56815,OP
MITF,-0.151432564062499,6.75923628828125,-3.96545022778094,0.000152129962635198,0.0187134205924561,0.820793846295114,GSE56815,OP
MAN2A1,0.244890223437501,9.03061004609375,3.9463710635713,0.000162728939313282,0.0196636139250083,0.760603856105786,GSE56815,OP
PYGM,0.0976998031249999,5.628289796875,3.9452645667536,0.000163364838864056,0.0196636139250083,0.757119095527011,GSE56815,OP
ECE1,-0.160062671874999,7.7726053421875,-3.94131514303411,0.00016565401387066,0.0196636139250083,0.744686266121247,GSE56815,OP
SLC75A1,-0.321456615625,6.9796647046875,-3.94049548186595,0.000171093696509356,0.0196636139250083,0.719555018243747,GSE56815,OP
SMC1A,-0.1594197953125,9.53491243359375,-3.9310437081392,0.000171752242204582,0.0196636139250083,0.712390806051767,GSE56815,OP
EIF5B,0.1840583734375,8.56010170546875,3.92875275663811,0.000173141407463616,0.0196636139250083,0.705195315495423,GSE56815,OP
LARP4B,-0.2170116828125,8.53987822578125,-3.92856976023706,0.000173252833627908,0.0196636139250083,0.704620676431403,GSE56815,OP
SLC29A3,0.1479371609375,8.46095414765625,3.92659648123355,0.000174458727445686,0.0196636139250083,0.698425396579602,GSE56815,OP
POLR2H,0.152712,8.154561084375,3.92601429491536,0.000174816040018714,0.0196636139250083,0.696597972342947,GSE56815,OP
CYSLTR2,-0.1133294625,5.8803888703125,-3.92582050205842,0.000174935134235828,0.0196636139250083,0.695989716517633,GSE56815,OP
SGPL1,-0.198172468749999,7.709346296875,-3.91945431748005,0.000178890884714191,0.0199363952631482,0.676019471416666,GSE56815,OP
TNFSF11,0.1040430515625,5.55129688203125,3.91567147940559,0.000181281809133226,0.0200316399092215,0.664163333608606,GSE56815,OP
CLCA1,0.1213661484375,6.87831824296875,3.91249701686227,0.000183311775553103,0.0200857331213186,0.654219918483601,GSE56815,OP
RPL30,-0.0985402749999996,13.350219265625,-3.90745686214997,0.000186579529129151,0.0202593316977498,0.638443749963886,GSE56815,OP
PTENP1,0.182789118749999,9.946508609375,3.90181886528285,0.000190300903059495,0.0202593316977498,0.620812558669874,GSE56815,OP
ABCD4,0.1485920546875,7.40628807890625,3.9014405308935,0.000190553148775601,0.0202593316977498,0.619630044388638,GSE56815,OP
DIDO1,0.127725532812501,7.82021882265625,3.90008218904976,0.000191461429311096,0.0202593316977498,0.615385077805808,GSE56815,OP
SIPA1L3,-0.1192676078125,6.02356979140625,-3.89685345857971,0.000193637025939106,0.0202593316977498,0.605298956844438,GSE56815,OP
TSNAX,-0.234220378125,8.7009336359375,-3.89599622436589,0.000194218610493038,0.0202593316977498,0.60262202201007,GSE56815,OP
SMAGP,0.137879778125,7.0351462296875,3.88946950021686,0.000198701713019537,0.0204178757965686,0.582253726265004,GSE56815,OP
SNX5,0.1616092328125,9.29149136796875,3.88922677659991,0.000198870329485713,0.0204178757965686,0.581496692131494,GSE56815,OP
SCNM1,0.121566178125,9.6449111703125,3.88633931724435,0.000200886726358099,0.0204637658201816,0.572493411943526,GSE56815,OP
ACLY,-0.151290159375,9.5640102890625,-3.87936701414517,0.000205836576809608,0.0208054505815541,0.550772043860341,GSE56815,OP
MANBA,0.16067748125,9.149120046875,3.87481921740261,0.000209127783817292,0.0208559041622902,0.536618213149118,GSE56815,OP
ABCB7,0.153773753124999,7.4109758359375,3.87426164655944,0.000209534737729888,0.0208559041622902,0.534883696220025,GSE56815,OP
POLB,0.1413821,8.778995553125,3.869530958659,0.000213018103833002,0.0208633433308951,0.520174089169087,GSE56815,OP
NFKB2,-0.297151146875,7.6140446734375,-3.87230030492881,0.000214317531301965,0.0208633433308951,0.51683006043648,GSE56815,OP
HAMP,-0.230766907812499,5.88945513828125,-3.87356501611546,0.000215756377562703,0.0208633433308951,0.512328447828087,GSE56815,OP
FRAT2,-0.22222558125,9.499742865625,-3.86552667999726,0.000216009766828042,0.0208633433308951,0.507732742901915,GSE56815,OP
POFUT1,-0.144038596874999,6.2361310734375,-3.85991530561011,0.000220269733460056,0.0211183606954829,0.49031290180046,GSE56815,OP
ZNF787,-0.1598032984375,6.58113269296875,-3.85619404693104,0.000223138920753316,0.0212138319744515,0.478770219602541,GSE56815,OP
RP2,-0.2766603390625,8.28333299765625,-3.85622279767686,0.000224519427293068,0.0212138319744515,0.474106796533243,GSE56815,OP
NCKAP1L,-0.3576256328125,9.83019837734375,-3.85327876496715,0.00023031750657295,0.0216051076849259,0.453415936971366,GSE56815,OP
TTTY15,-0.0749106468749992,5.35364995625,-3.84477335168789,0.000232169163023826,0.0216232408333404,0.443392757669352,GSE56815,OP
NIT2,0.188404523437499,7.19412878984375,3.83898640001836,0.000236877040920765,0.0218324518510081,0.425494141835226,GSE56815,OP
WNT1,0.10369008125,5.36322214375,3.83790813796882,0.000237764258213294,0.0218324518510081,0.422161197702845,GSE56815,OP
USP15,0.187088168749999,10.43715531875,3.83227912135,0.00024244768523148,0.0220630003821391,0.404772141370486,GSE56815,OP
BCAT1,0.1534780140625,7.27052476796875,3.83083992496853,0.000243659180537467,0.0220630003821391,0.400329012350381,GSE56815,OP
NUDT6,-0.0818799296874993,5.00792011328125,-3.82539072308234,0.000248298811170734,0.022328056543829,0.383516460200751,GSE56815,OP
HNRNPU,-0.134850821875,10.4243777109375,-3.82291729131602,0.000250432485313201,0.0223656792876632,0.375890547614137,GSE56815,OP
KCNF1,-0.2696609296875,6.26915423359375,-3.82895510211066,0.000252247530158716,0.0223745275220374,0.373278109032053,GSE56815,OP
GLRA3,0.0683389406250007,5.0046952609375,3.81666017320097,0.00025590850898886,0.0224325089047143,0.356614181271549,GSE56815,OP
ALDH3B1,-0.252929178125,8.8238090921875,-3.81616730332067,0.00025634467303294,0.0224325089047143,0.355096715221704,GSE56815,OP
LRRC23,0.149666084375,6.298287821875,3.8142339431542,0.000258062453846702,0.0224325089047143,0.349145516951714,GSE56815,OP
DAPK3,-0.1765425890625,6.39636389296875,-3.81038204548555,0.000262027917386301,0.0225007960919922,0.335826041854327,GSE56815,OP
ANAPC1,0.13556958125,7.2409735296875,3.80933024921112,0.000262468754386443,0.0225007960919922,0.334060463368238,GSE56815,OP
LAIR1,-0.225856875,9.35751865625,-3.80727374311442,0.00026433794687094,0.0225007960919922,0.327738090313805,GSE56815,OP
CDYL,0.205485153125001,8.2717661234375,3.80572866602388,0.000265750640245939,0.0225007960919922,0.322989566461666,GSE56815,OP
FAM216A,-0.17695175625,6.6037496359375,-3.80119679656963,0.000269935874466711,0.0226031498920833,0.309069331277992,GSE56815,OP
TNFRSF21,0.236913754687501,6.85639282265625,3.80440808310633,0.000270426519147557,0.0226031498920833,0.309230154633013,GSE56815,OP
SAP130,0.160224481250001,7.741852746875,3.7934471758239,0.000277238790027926,0.0229834815581218,0.285291897041736,GSE56815,OP
ISG20L2,-0.15730318125,8.01991629375,-3.79212627940935,0.000278502192360092,0.0229834815581218,0.281242460875144,GSE56815,OP
LETMD1,0.1312710484375,8.04879547109375,3.78953875207626,0.000280993021944507,0.0230431950511599,0.273312776537755,GSE56815,OP
BCAT2,0.153993759375,6.8322903046875,3.78582992097097,0.0002846003216467,0.0231931474621958,0.261953301373626,GSE56815,OP
DGCR2,-0.201443765625,7.7814704515625,-3.77547012008582,0.000294911896255379,0.0236325180214116,0.23026396181027,GSE56815,OP
DAP3,0.143974826562501,9.42208294609375,3.77200239031249,0.000298442331126688,0.0236325180214116,0.219670069156924,GSE56815,OP
DAZ3,0.123947578125,6.256483721875,3.77159663480959,0.000298858046115024,0.0236325180214116,0.218430930440782,GSE56815,OP
NPY,0.101390546875,6.1468478734375,3.77000442723013,0.000300494673056407,0.0236325180214116,0.213569374594211,GSE56815,OP
FIG4,0.131895500000001,9.53591211875,3.76888813795427,0.000301647193942853,0.0236325180214116,0.210161811131357,GSE56815,OP
CAMK2G,0.242099478125,9.2605185796875,3.76805582270348,0.000302509263810055,0.0236325180214116,0.207621557805251,GSE56815,OP
WT1-AS,0.0969268999999998,5.98360904375,3.76599292403271,0.000304656041272864,0.0236325180214116,0.20132720509749,GSE56815,OP
PAGE4,-0.0864611171875001,5.79591947734375,-3.76494241961811,0.000305754830684101,0.0236325180214116,0.198122808652713,GSE56815,OP
TTC27,0.1533891,6.479982621875,3.76441889919105,0.000306303822809921,0.0236325180214116,0.196526125099994,GSE56815,OP
EIF3D,0.1248420171875,10.4890225867188,3.76029731624134,0.00031065886298628,0.0238275347910477,0.183961116801188,GSE56815,OP
EXOSC9,0.0955587703125008,7.59079387578125,3.75327256278869,0.000318217787861528,0.0242645715551256,0.162567632805845,GSE56815,OP
ACAP2,-0.208403935937499,9.65688679140625,-3.75137798103798,0.00032028624036739,0.0242803040008744,0.156802566968352,GSE56815,OP
EIF2S2,0.1651487625,10.2192572,3.74543000484226,0.000326863611062356,0.0246356914719194,0.138716532716546,GSE56815,OP
PCGF2,0.159989659375,7.5714277828125,3.74218149864681,0.000330509970559731,0.0247673534834962,0.128847248396964,GSE56815,OP
SRSF8,0.144256331250001,9.13624783125,3.73979203161086,0.000333216771174804,0.0248182222907685,0.121591629884113,GSE56815,OP
BBX,-0.334564592187499,8.21478350703125,-3.74347769143659,0.00033501700960354,0.0248182222907685,0.119375298926807,GSE56815,OP
PDLIM7,-0.193293459375,6.4834801765625,-3.73854392710597,0.000336898945123554,0.0248182222907685,0.112783714590655,GSE56815,OP
SLC7A2,-0.0836426609374996,5.42496116171875,-3.72995292357886,0.000344586577369979,0.0251759090115734,0.0917493330789938,GSE56815,OP
TUBA8,-0.133585175,5.892972871875,-3.72907736270697,0.000345616052846969,0.0251759090115734,0.0890963987811828,GSE56815,OP
BOLA1,0.0937914937500001,5.779960125,3.7190870688235,0.000357571717903013,0.025824253459716,0.0588569001693786,GSE56815,OP
TMEM126B,0.18881284375,9.258008315625,3.71807425214427,0.000358805519240065,0.025824253459716,0.0557943954034075,GSE56815,OP
EI24,0.1607752,8.010205325,3.71672278258118,0.000360458173914282,0.025824253459716,0.0517088010222171,GSE56815,OP
SREK1IP1,-0.1263655375,5.6969083203125,-3.71343611937287,0.00036450757334266,0.0259716625618303,0.0417773243418038,GSE56815,OP
LASP1,-0.12878141875,10.2682586375,-3.71044661761578,0.000368228405973173,0.026094185790675,0.0327491582414226,GSE56815,OP
SMCP,0.100773321875001,6.850884909375,3.70738373509066,0.000372078030119813,0.0261230051738414,0.0235046884784467,GSE56815,OP
SNHG32,0.1431298890625,10.0759163929688,3.70693756121918,0.000372641994196985,0.0261230051738414,0.0221584833312942,GSE56815,OP
ZIC1,0.0854346718750002,5.4074896671875,3.70329682939262,0.000377274366453058,0.0263063126426814,0.0111778529348614,GSE56815,OP
NBPF1,0.162899139062499,10.4392599742188,3.69540606084344,0.000387503074220402,0.0268758116210629,-0.0125950101808465,GSE56815,OP
IFT140,-0.0769229171874992,4.97002358984375,-3.68218543010015,0.000405234300332102,0.0279568785292607,-0.0523451659217002,GSE56815,OP
CCT4,0.1308408,10.44806951875,3.67989552982447,0.000408382787876527,0.0280258061638002,-0.0592199246940037,GSE56815,OP
HBP1,0.17882060625,10.103294046875,3.66853464883498,0.000424350240896847,0.0288263281797509,-0.0932828833243953,GSE56815,OP
LIMK2,-0.156711425000001,7.2319524171875,-3.66845148404898,0.000424469285260539,0.0288263281797509,-0.0935319584413099,GSE56815,OP
RPL39,-0.0764234406250003,13.4016950578125,-3.6650895176228,0.000429308353202527,0.0290038943907138,-0.103597556758947,GSE56815,OP
NOP16,0.134320071875,7.75853936875,3.65592768058726,0.000442762938049012,0.0296393707577081,-0.130994490248745,GSE56815,OP
MXD3,-0.137240248437499,7.40041827734375,-3.65559377547014,0.000443260779028536,0.0296393707577081,-0.131992057355681,GSE56815,OP
HSPB1,-0.352993751562499,6.80433030234375,-3.66338082054927,0.0004455729730989,0.0296419693685539,-0.131871362910026,GSE56815,OP
NCAN,-0.0929892281249995,6.0298543890625,-3.65031031108351,0.000451209353688363,0.0298021530412852,-0.147768188391107,GSE56815,OP
ZFAND5,-0.142876218750001,11.08216458125,-3.64942654382461,0.000452552059373761,0.0298021530412852,-0.150405483737626,GSE56815,OP
GINS3,0.1122041296875,6.97195299921875,3.64368163732092,0.000461373218957598,0.0299920086722607,-0.167538071624656,GSE56815,OP
EIF3F,0.131729409375001,11.5321383109375,3.64322941690794,0.00046207447980121,0.0299920086722607,-0.168885877234221,GSE56815,OP
PLCB3,-0.186206296875,6.7642210578125,-3.64361422310123,0.000462335588858379,0.0299920086722607,-0.169104000976334,GSE56815,OP
IRF8,0.173247959374999,11.0899709859375,3.63829179239352,0.000469797420626453,0.0301872749974821,-0.183594301174487,GSE56815,OP
RUFY3,0.31055448125,7.271586071875,3.64456432513192,0.000469975981631173,0.0301872749974821,-0.180661720727926,GSE56815,OP
SLC6A12,0.116238825000001,6.612450078125,3.6275542019222,0.000487017160426967,0.0310080478236329,-0.215530792317687,GSE56815,OP
GOLPH3,-0.1601733875,9.801597425,-3.62725189458104,0.00048751053024348,0.0310080478236329,-0.216428960139297,GSE56815,OP
PCSK1N,0.10329228125,6.539580940625,3.62543135029168,0.000490491727440991,0.0310462215247723,-0.221836742511937,GSE56815,OP
RAB40C,-0.1666745625,6.400280925,-3.62085198702501,0.000498656457344691,0.0313594138055287,-0.236296520404204,GSE56815,OP
GATAD2A,-0.1342909453125,6.77578757421875,-3.61954486213411,0.000500249871274635,0.0313594138055287,-0.239308799365571,GSE56815,OP
DICER1,-0.310228803125,10.3346234078125,-3.62085904391984,0.00050545157791347,0.0313988714198915,-0.24620164982892,GSE56815,OP
DNMBP,0.1368751453125,7.32411914453125,3.61630706953428,0.000505695451965428,0.0313988714198915,-0.248910433570739,GSE56815,OP
COBLL1,0.150120253124999,6.2695327140625,3.61426890365746,0.000509152195061904,0.0314636752199629,-0.254951433276608,GSE56815,OP
