gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cohort,disease
COL5A2,2.25224903626622,12.3776692399026,5.27948607051403,1.29775387959771e-07,7.95755572175718e-05,7.11995660387987,GSE169077,OA
COL9A1,3.20552998090488,7.75603177532256,5.27412136473402,1.33628139744033e-07,7.95755572175718e-05,7.09323205154704,GSE169077,OA
SCNN1A,-2.65059925350305,9.64387345167165,-5.22569476686329,1.73796720076388e-07,9.89961230313372e-05,6.85322210059625,GSE169077,OA
GAB2,-2.82293880698472,8.57797652927197,-5.19943416882149,2.00228681800622e-07,0.000109299831677915,6.72399617787184,GSE169077,OA
GPM6B,-2.49183526738975,10.2487309118109,-5.0433094783579,4.58224957447072e-07,0.000233118428008521,5.96916211763694,GSE169077,OA
DCXR,-2.49843257966617,10.1723038021014,-5.04147372979064,4.62642479827613e-07,0.000233118428008521,5.96042348747735,GSE169077,OA
COL11A1,2.06925930633772,12.4515690869053,4.88435648647188,1.03902815832786e-06,0.000504159551935309,5.22429387662035,GSE169077,OA
DPT,2.3814317957559,10.2631267306864,4.8179977377512,1.46785394920828e-06,0.000679511497323919,4.91009520457262,GSE169077,OA
S100A4,2.04520709081356,12.4148133115981,4.81093017906614,1.50414727290998e-06,0.000679511497323919,4.88826551262378,GSE169077,OA
OGN,2.05534784718999,12.2704243859148,4.76870435051345,1.85683988459939e-06,0.000810881977604552,4.69610684456065,GSE169077,OA
MMP13,3.51885903230649,6.66191130840227,4.73232141834919,2.22223449931695e-06,0.000915499017293138,4.5341614430064,GSE169077,OA
ANGPTL4,-2.23699099970675,11.2347631291525,-4.73105313134687,2.23616277790859e-06,0.000915499017293138,4.52849608752153,GSE169077,OA
CDA,-2.51952257922708,8.54220801023631,-4.62468551818243,3.75564654940118e-06,0.00149099168011227,4.05876306748272,GSE169077,OA
CYP4B1,-3.5046554277848,6.48135639781767,-4.59876333704556,4.25446937110311e-06,0.0016393471538477,3.9459060731645,GSE169077,OA
PDE2A,-3.157343256822,7.04156038806782,-4.52718658707728,5.98325228099888e-06,0.00223961680381047,3.63757758676821,GSE169077,OA
TPPP3,2.68213544353109,7.89734650274021,4.5205860164232,6.17285597185413e-06,0.00224640516909058,3.60938812680882,GSE169077,OA
ZFAND5,-1.78045752302277,13.1303400008371,-4.47239037200855,7.74221435296104e-06,0.00274137162805791,3.4048026317237,GSE169077,OA
APOD,-1.65472961345217,13.9085073615344,-4.46429415379002,8.04074874042737e-06,0.00277215392758787,3.37065015318029,GSE169077,OA
DEFA1B,2.33452844734043,8.98563401066927,4.44268850700448,8.89224517059553e-06,0.00298711035846082,3.27981342701504,GSE169077,OA
COL14A1,2.43191751591232,8.4224361272517,4.40696983264025,1.04919124096311e-05,0.0034048784796428,3.13060772123658,GSE169077,OA
PCK1,-3.43962480726013,6.2337985103239,-4.40101221479298,1.0784148435893e-05,0.0034048784796428,3.10583848259741,GSE169077,OA
MKNK2,-2.11806038240862,10.8906443757627,-4.39838308449989,1.09155710361803e-05,0.0034048784796428,3.09491833440373,GSE169077,OA
HLA-DRA,2.3911748811286,8.4533756886072,4.34755388914931,1.37779398161664e-05,0.00419102812275236,2.88508080090992,GSE169077,OA
LOXL1,2.68748173887333,7.65496241854825,4.3428604687478,1.40756612015193e-05,0.00419102812275236,2.86582801703567,GSE169077,OA
KIT,-2.55484936943531,7.76246978155451,-4.2080434142945,2.57831068606481e-05,0.00748468631136859,2.32093033928392,GSE169077,OA
CEBPD,-1.65858056690836,13.2291744002597,-4.20368204007975,2.62800984904172e-05,0.00748468631136859,2.30435876114919,GSE169077,OA
EFNA1,-2.2252015794655,8.78506083070602,-4.17530774049607,2.97796876977914e-05,0.00825066969028829,2.19213614074093,GSE169077,OA
TMEM176A,2.24551933841007,8.67181893626569,4.17217584236823,3.02291538915989e-05,0.00825066969028829,2.17824416220893,GSE169077,OA
FAP,2.06839627714938,10.1290544006287,4.16639706547083,3.09671624131911e-05,0.00827960805663708,2.15705053192441,GSE169077,OA
COL5A1,1.97028277937434,11.1387684109908,4.14242993489886,3.43884491513993e-05,0.00901046144664963,2.06305237176206,GSE169077,OA
SLC7A8,-2.02434662367521,10.4537174290899,-4.13019249191632,3.62709016693407e-05,0.0093173545641183,2.01526672382533,GSE169077,OA
COL6A3,1.62507298598386,13.1749095948442,4.09857129191991,4.15986008734438e-05,0.0103235883611839,1.89244461854078,GSE169077,OA
CDH11,2.50558133443333,7.72188003586797,4.0976524247185,4.1764001461167e-05,0.0103235883611839,1.88888969594782,GSE169077,OA
MT1X,1.55583632358539,13.5702135499105,4.06734223319223,4.75926788015019e-05,0.0115465126847866,1.77140358018094,GSE169077,OA
HMGB2,-2.00367760708948,10.1187378723907,-4.03432455635196,5.4794053147252e-05,0.0130519434596754,1.64580668607971,GSE169077,OA
GADD45A,-1.99352317203303,10.1855490215687,-4.02473760027613,5.70744587365181e-05,0.0133523657840558,1.60933726765791,GSE169077,OA
MIR8071-2,2.58881573265297,7.3967418953434,3.98071052906168,6.87962016315044e-05,0.0158122638170937,1.4419853836351,GSE169077,OA
ANGPTL2,1.46134985019626,13.8873028411559,3.93472441218465,8.33399063603971e-05,0.018824760572889,1.27115295904364,GSE169077,OA
PDGFC,1.93826360543401,10.2828774442136,3.92819302616284,8.56352069022746e-05,0.0190153702648593,1.24691184008804,GSE169077,OA
TAC1,2.19643624578095,8.27659934479741,3.91117535087107,9.18994692640402e-05,0.0200662491138032,1.18394021513207,GSE169077,OA
CRIP1,1.87872426227432,10.8934650547473,3.90183853154068,9.55177900506489e-05,0.0205144027451402,1.14950671695462,GSE169077,OA
POLD4,-2.23516429318239,8.11613748993475,-3.89499338371072,9.82555260936205e-05,0.020762026570202,1.12431460380586,GSE169077,OA
SERPINA5,1.67686904922616,12.2643289858581,3.88856703724306,0.000100893042822133,0.0209809484763931,1.10070405771631,GSE169077,OA
ACADL,-2.18653907800068,8.24945706164549,-3.87971233658349,0.000104636854649484,0.0214194911369201,1.06823555102927,GSE169077,OA
ANOS1,1.83052186731748,11.1249487660669,3.84570868858542,0.000120267640927642,0.024240405596816,0.944238526530317,GSE169077,OA
SERPINH1,1.93756051540368,9.71679837816815,3.83298640703655,0.000126662617196336,0.0248938816972502,0.898126307689636,GSE169077,OA
CRY2,-2.50919693049428,7.36112113896954,-3.83139694420474,0.000127483732131393,0.0248938816972502,0.892375998588095,GSE169077,OA
THBS2,1.93830833588687,9.68108426742157,3.82808602661894,0.000129210285887567,0.0248938816972502,0.880405522587625,GSE169077,OA
RARA,-1.97932319990861,9.14619840107605,-3.80390928986541,0.000142502143370272,0.02705682000426,0.793309289602982,GSE169077,OA
ASPN,1.49566872290432,13.2549709910204,3.79588438883073,0.000147865217179405,0.0276740315752484,0.760660026267151,GSE169077,OA
ANKZF1,-2.35298454439065,7.62195477792863,-3.77903723669838,0.000157513299596195,0.0290645315212641,0.704284034756176,GSE169077,OA
COL15A1,1.71735334298423,11.6913083884065,3.76772387487562,0.000164822880269645,0.0299908965890642,0.663983029933562,GSE169077,OA
GABARAPL1,-1.98054009020006,8.93832354205121,-3.75741418380069,0.00017176083084308,0.0308251869160985,0.62736257638053,GSE169077,OA
PRR5-ARHGAP8,-2.90935512794371,6.31812598959065,-3.7497183216799,0.00017711785274418,0.0313570403892096,0.600091959976496,GSE169077,OA
CFI,2.04275959704673,8.52088009747778,3.74108811881798,0.000183312002897485,0.0320209406661327,0.569576974025889,GSE169077,OA
MAOA,-2.77750300741088,6.66070177262797,-3.73466243340022,0.000188055555042082,0.0324173135079779,0.54690246686304,GSE169077,OA
SRSF6,2.11272744346716,8.14657002494955,3.69739255607685,0.000217951014813873,0.0366592377037959,0.415722581107669,GSE169077,OA
PRSS23,1.95516435601146,8.89030684113688,3.69700164110857,0.000218259716120608,0.0366592377037959,0.41479142500966,GSE169077,OA
ALDH1L1,-2.01413306819954,8.51096721051175,-3.68473874494575,0.000229039723942179,0.0379829040932467,0.372063144834933,GSE169077,OA
SULF1,1.84620180813253,9.59862943338953,3.63203372087176,0.000281315501459909,0.0460689298078283,0.190036417692569,GSE169077,OA
CCNG2,-1.81052805960858,9.98155535504794,-3.62453420014849,0.000289604413923006,0.0468408324296951,0.164348531476299,GSE169077,OA
PITX1,-2.04431556721965,8.19319163237375,-3.60035543040499,0.000317980524576303,0.0508032055179774,0.0814303850610108,GSE169077,OA
DSE,-1.70107568850598,10.9092848350968,-3.53532752187434,0.000407426006351457,0.0636637408939735,-0.137136391145238,GSE169077,OA
VEGFA,-1.54502480181876,12.1241592564349,-3.53476603544104,0.000408292582342255,0.0636637408939735,-0.13901021180424,GSE169077,OA
CETN1,2.52608007604748,6.90208486366805,3.53170077938926,0.000413053810853198,0.0636637408939735,-0.149234490452751,GSE169077,OA
FOSL2,-1.92996851366706,8.4910773586422,-3.5232341220907,0.000426475794638337,0.064968132390196,-0.177429262443017,GSE169077,OA
EFEMP1,1.58610024415612,11.7902797469453,3.51265031647411,0.000443826852408857,0.0665560695884985,-0.212579166783173,GSE169077,OA
HIST1H1C,-1.87001337868345,8.79159293835426,-3.51072090411037,0.000447060081198982,0.0665560695884985,-0.218975547061823,GSE169077,OA
LOXL2,2.7749176624436,5.82942862329159,3.48460313066224,0.000493071575008417,0.0725812438672502,-0.305515415416572,GSE169077,OA
TNNC1,-2.6700666438936,4.93591425617397,-3.47535047482112,0.000510369642185486,0.0742928075808005,-0.335612709154454,GSE169077,OA
PFKFB3,-1.6111851162514,11.4228719814916,-3.45327551366899,0.000554017374860458,0.0797602376708447,-0.407808297706203,GSE169077,OA
ZBTB16,-1.62210518862818,11.3174519945432,-3.44977940210783,0.000561240937059162,0.0799219295262183,-0.419200041414416,GSE169077,OA
MT2A,1.37120370903162,13.2322076165225,3.45016285020231,0.000572637201604008,0.0806679567549904,-0.433698714939059,GSE169077,OA
THY1,1.81870671508786,8.84228286756347,3.42699690720352,0.000610504165560776,0.0850873943937418,-0.493152015941912,GSE169077,OA
TOB1,-1.60142622924355,11.391505572185,-3.42388899966858,0.000617528133109317,0.0851603797038438,-0.503202301906261,GSE169077,OA
CDKN1B,-1.69613518560176,10.1412618088992,-3.41825929085147,0.000630443273407545,0.0860358054678359,-0.521384316826528,GSE169077,OA
FBLN5,2.08318663447414,7.73507769186567,3.41482683766639,0.000638440528657876,0.0862289625355344,-0.532455272508887,GSE169077,OA
AEBP1,1.45825940415213,12.3078607603533,3.39566287354638,0.000684851932317125,0.0915535220947618,-0.594061878716525,GSE169077,OA
PPIC,1.64093131407538,10.6472827953791,3.37369646803494,0.00074189962755515,0.0975406664665691,-0.664251057307555,GSE169077,OA
THEMIS2,2.6800182530107,5.90295702760812,3.37007075853776,0.000751729675207041,0.0975406664665691,-0.675792475307397,GSE169077,OA
CITED2,-1.76358174471297,9.03875106567453,-3.36781454231609,0.000757907652173686,0.0975406664665691,-0.682968235653205,GSE169077,OA
S100A3,2.04510146869597,7.76037545660613,3.36727329418096,0.000759418974092821,0.0975406664665691,-0.684936042734444,GSE169077,OA
PHC2,-1.59191948748622,11.0929120891576,-3.3386339418939,0.000842174897548325,0.10628445141336,-0.775342376334302,GSE169077,OA
CEBPB,-1.29848080482258,13.3858217530266,-3.33812445083978,0.000843720551636475,0.10628445141336,-0.776948081552024,GSE169077,OA
ARHGDIB,1.82347871840481,8.48923033606096,3.32817282958257,0.000874443615690686,0.109105579134892,-0.80826233849465,GSE169077,OA
SLC47A1,-1.95072866130691,7.95649952609861,-3.31907398502663,0.00090343850203767,0.111659885049014,-0.836811387426207,GSE169077,OA
SDC1,1.7012941674883,9.36788530055813,3.30682234536284,0.000945878149403414,0.114887385425293,-0.876810870418348,GSE169077,OA
COL3A1,1.192521897303,14.1950666028509,3.30596598903776,0.000947090880538252,0.114887385425293,-0.878242001228574,GSE169077,OA
PENK,1.71893117559606,9.14448132860283,3.303146429518,0.00095634894384169,0.114946123974954,-0.886598432809681,GSE169077,OA
PCOLCE,1.47648948037386,11.8553583882187,3.29044676273697,0.00100061946212215,0.119173777938748,-0.926357528382439,GSE169077,OA
DIO2,2.01675876370737,7.69959116315115,3.28524869177805,0.00101922104122883,0.12029562937963,-0.942258198227007,GSE169077,OA
CCL4,2.18665950646088,7.26944885738434,3.27818093862701,0.00104508625429806,0.122247098371061,-0.964154753660575,GSE169077,OA
IFIT1,2.4609678513929,6.58670845389707,3.27401752644566,0.00106060563226217,0.122964552108554,-0.977031319326805,GSE169077,OA
GDF10,1.44995716164387,11.9712631182776,3.26799853608966,0.00108349940391984,0.124516892024156,-0.995867654917633,GSE169077,OA
TMOD1,-1.66165037442787,9.50094551037052,-3.25371581968426,0.00113938216154171,0.126959383389516,-1.03958581840436,GSE169077,OA
PMAIP1,2.58603444034533,5.62612283026781,3.25081425610882,0.00115107285774305,0.126959383389516,-1.04849446255283,GSE169077,OA
TGFBRAP1,2.54751459666887,6.19872587984306,3.25035620066678,0.001152928510602,0.126959383389516,-1.04990009960051,GSE169077,OA
LIAS,-2.58793195029261,5.6982380716044,-3.24940134624653,0.00115680566497477,0.126959383389516,-1.05282962936308,GSE169077,OA
APOE,2.5531502227164,5.31946800606025,3.24860337141846,0.00116005505455105,0.126959383389516,-1.05527718633059,GSE169077,OA
SDC4,-1.42240422580042,12.1006205608752,-3.2467874960232,0.00116748084478332,0.126959383389516,-1.06084461843128,GSE169077,OA
ARNTL,-1.99951981503145,7.67980513357615,-3.24556521118262,0.0011725887634632,0.126959383389516,-1.06483263086826,GSE169077,OA
DDX3Y,-1.63462056895276,9.65023692997907,-3.22222552082641,0.00127377030611351,0.136784137544206,-1.13680525941723,GSE169077,OA
PCDH11Y,2.55050449303491,5.55154863422353,3.21163623128167,0.00132016773099631,0.140121521531926,-1.1680042187938,GSE169077,OA
EXOSC7,1.59635589978638,10.0893039395735,3.21031738872469,0.00132623988015867,0.140121521531926,-1.17200204317416,GSE169077,OA
RPS4Y1,-1.43103224881786,11.9053120934018,-3.2048464547317,0.00135170507591782,0.141669505596795,-1.18856862166641,GSE169077,OA
LRRC15,1.67216531294364,9.04323227007871,3.19409791929815,0.00140305396960811,0.145884206792348,-1.22103405635219,GSE169077,OA
NPTX2,2.47072626498933,6.3395695686925,3.19140919761774,0.00141617701511997,0.146089252559738,-1.2291381572067,GSE169077,OA
RIMBP2,2.48239443474742,6.25297550659888,3.1811438785819,0.00146732737365659,0.150183249392774,-1.26001618170507,GSE169077,OA
MSRB1,-1.66770413974535,9.00747873516841,-3.17822766107909,0.00148216587861046,0.150526009113764,-1.26877000359336,GSE169077,OA
FBN1,1.64121571567562,9.23702106610422,3.17020371102889,0.00152371045061267,0.153554850872897,-1.29281464144748,GSE169077,OA
SGK1,1.50687685329504,11.1230121363955,3.16543688836438,0.0015488962057404,0.154901444209199,-1.30707016340845,GSE169077,OA
EXTL2,1.62647278393946,9.34214055665387,3.15949608090976,0.00158082130862386,0.156090630358405,-1.32480654397812,GSE169077,OA
FUT4,1.65020279881253,9.07634401346127,3.1583243253362,0.00158718925736555,0.156090630358405,-1.32830090601872,GSE169077,OA
SLC26A2,1.5889788932118,9.79788826957569,3.15525340824883,0.00160399048382412,0.156090630358405,-1.33745272070597,GSE169077,OA
SPON1,1.56988973226224,10.0552490690297,3.15268280504874,0.00161818016545858,0.156090630358405,-1.34510667618332,GSE169077,OA
GLUD2,2.47811082587215,5.32999285980189,3.15141952067727,0.00162519573054143,0.156090630358405,-1.34886581161043,GSE169077,OA
ASS1,-1.32708894745,12.5114964524105,-3.15015009404692,0.00163227359431352,0.156090630358405,-1.35264170686229,GSE169077,OA
CCNB1IP1,-1.52079315179382,10.7963852550888,-3.14559457351644,0.00165790774196869,0.157393111069071,-1.36617952604847,GSE169077,OA
KLHL26,-2.23470771574167,6.89768826469394,-3.12198404201274,0.00179680084978679,0.16935171174861,-1.43602996643741,GSE169077,OA
NID2,1.69980111173842,8.52485180170392,3.11432511046616,0.00184410371321746,0.172568591049014,-1.4585754429595,GSE169077,OA
ECM2,1.50534940725148,10.7659672662635,3.10974710722407,0.00187292187311358,0.17309945013223,-1.47202519611474,GSE169077,OA
PSD3,2.02149449262872,7.39629252636673,3.10838918274912,0.00188159242932353,0.17309945013223,-1.47618483840083,GSE169077,OA
GPNMB,1.53336361645724,10.2792469930727,3.10715612452386,0.00188941465299663,0.17309945013223,-1.47962849767073,GSE169077,OA
LOC100130872,1.58604229423345,9.48146120178936,3.10254258277204,0.00191917648521884,0.174490127104391,-1.49333084090275,GSE169077,OA
RFX2,2.39858640982346,6.34462364910997,3.09983472638621,0.00193674237961206,0.174490127104391,-1.50107906210673,GSE169077,OA
HAPLN1,1.3145379768618,12.4370183108608,3.09864263255254,0.00194455068752317,0.174490127104391,-1.50456692219583,GSE169077,OA
LECT1,1.52518585617022,10.3282347170768,3.09650719439106,0.00195861027609137,0.174556144401857,-1.51081149032727,GSE169077,OA
ECM1,1.56708905898937,9.65120677817928,3.09061042681022,0.00199792028221255,0.176687259893369,-1.52803279212231,GSE169077,OA
NOD2,-2.45952186668678,5.66968893228685,-3.08869359830999,0.00201085368145676,0.176687259893369,-1.53362375252,GSE169077,OA
GDF5,1.63263677194834,8.88927697250619,3.08690632086692,0.00202298213754716,0.176687259893369,-1.53883371651315,GSE169077,OA
TSPAN2,1.99571417771183,7.413011348564,3.07919671718696,0.00207607261417444,0.180123359723836,-1.56127286775208,GSE169077,OA
S100A8,1.54551816768066,9.89980210162515,3.07228786525891,0.00213934627978294,0.184391944812081,-1.58601250317727,GSE169077,OA
PLA2G16,-1.60546869668529,9.00514053050364,-3.05915547683517,0.00222011708645203,0.190102966990902,-1.61934128571639,GSE169077,OA
AOX1,-2.1909876881124,6.88872942841057,-3.05621497505403,0.00224200580275418,0.190730636505731,-1.62782933342728,GSE169077,OA
ADGRA3,1.61413624009088,8.87756362150304,3.04933027623472,0.00229403025747477,0.193897357439851,-1.64767076462145,GSE169077,OA
LOC100129518,-1.7067851924419,8.2901273830605,-3.04465646626657,0.00232997572510953,0.195673153683717,-1.66111500132865,GSE169077,OA
JUP,-2.00205016769721,7.33064878473651,-3.03839998072247,0.00237890075486646,0.198509419041436,-1.67907953245645,GSE169077,OA
LOC101927266,-1.66915289895447,8.40485189371524,-3.01848792430114,0.00254096711104246,0.210691203302324,-1.73615444572714,GSE169077,OA
VGLL3,2.34250253327969,5.12093538722874,3.01510854155396,0.00256941949005492,0.211598821289733,-1.74563244668005,GSE169077,OA
CTSC,1.73375396340946,8.09389870595182,3.01166549570102,0.00259873767445823,0.211598821289733,-1.7554271505438,GSE169077,OA
RND1,-1.6758569279434,8.35141721764325,-3.01147517646867,0.0026003671649223,0.211598821289733,-1.75596824025811,GSE169077,OA
HLA-DRB1,1.47410904041654,10.4684203406,3.00930858840786,0.00261898319506379,0.211798140978585,-1.76212557791633,GSE169077,OA
CLDN5,-2.29420800949076,6.45221683761613,-2.9997083309223,0.00270294663750197,0.216397267448195,-1.78935571971241,GSE169077,OA
MAGEA9B,2.38900472224829,5.74531443235396,2.99903928635244,0.00270888877654408,0.216397267448195,-1.79125015264741,GSE169077,OA
ZNF141,-2.31499948689062,5.05045734090714,-2.99232970042682,0.00276914367690462,0.219224234119926,-1.81022530977291,GSE169077,OA
TMSB4X,1.39983190731846,11.3845324394349,2.99138293460459,0.00277774390229049,0.219224234119926,-1.81289940516129,GSE169077,OA
PLOD2,1.29526886875559,12.1817308220465,2.9798865245087,0.00288413942576077,0.225703880143196,-1.84530294914595,GSE169077,OA
FGF1,1.49555731754353,9.86570985417558,2.97880876258305,0.00289430210396587,0.225703880143196,-1.84833430979838,GSE169077,OA
MT1H,1.26993096866642,12.3660517217773,2.97274247429844,0.0029535712224328,0.228962938373326,-1.86582224717032,GSE169077,OA
ZIC1,-1.63652627335206,8.4099920441211,-2.96143208840881,0.00306273018731839,0.236028401082695,-1.89705734184053,GSE169077,OA
PLIN2,-1.51919827302717,9.39417147978455,-2.95912698441701,0.00308573233311822,0.23612694756311,-1.90349928422462,GSE169077,OA
GLI3,1.43472724766089,10.7142816367073,2.95769946694255,0.00310005610112624,0.23612694756311,-1.90748617060314,GSE169077,OA
ADCY2,-1.42652223197908,10.8122008334698,-2.95256926197881,0.00315203464417267,0.238698299845701,-1.92179834235098,GSE169077,OA
PMF1-BGLAP,1.81497999417139,7.68016097188263,2.94641177134014,0.00321546989494744,0.241218067141801,-1.93894361338201,GSE169077,OA
NOL4,2.28010375433376,5.05867758534937,2.94577146085338,0.00322213279519237,0.241218067141801,-1.94072447614531,GSE169077,OA
CSN1S1,1.78863485707176,7.75400666105993,2.9418219860595,0.00326350884865435,0.242927439921708,-1.95170039163374,GSE169077,OA
LRRTM2,2.18879628041238,6.62957456441608,2.92993439409748,0.00339098539791401,0.250990393774415,-1.98464812272409,GSE169077,OA
STC2,-1.40263688765114,10.9422034065011,-2.91958657436024,0.00350562327604394,0.258017812019391,-2.01321960364582,GSE169077,OA
TNNT1,-2.29852457877128,6.0148950218985,-2.90144606180685,0.00371513412731142,0.270590355708467,-2.06306363754032,GSE169077,OA
C3AR1,2.07914340562337,6.89078836962082,2.90122536897601,0.00371775162411449,0.270590355708467,-2.06366811456701,GSE169077,OA
BASP1,1.49148315328827,9.35105467846769,2.89861952346616,0.00374878490730627,0.271341608124969,-2.07080204119791,GSE169077,OA
IGFBP7,1.33709526470768,11.5493489466001,2.89585848469711,0.0037819231504534,0.272122962322212,-2.07835384013349,GSE169077,OA
ZNF395,-1.37247463923743,11.1883369580029,-2.89426888485775,0.00380112221242385,0.272122962322212,-2.08269833733962,GSE169077,OA
ADAM12,2.02250725140517,7.02453584523085,2.89099005067866,0.00384100374482676,0.273483641635736,-2.09165210560533,GSE169077,OA
SAMSN1,2.14913583585727,4.41783118143958,2.88921689296955,0.00386272927782468,0.273543871723142,-2.09648997730473,GSE169077,OA
KDELC1,2.03657754452786,6.97138052124764,2.88298327302516,0.00393999541758517,0.276913354016624,-2.11347418523607,GSE169077,OA
MYOC,-1.52550967713862,8.87792654401821,-2.88197823077899,0.00395258355859161,0.276913354016624,-2.11620910332499,GSE169077,OA
GMNN,-1.5929593710339,8.39849563319761,-2.87864118824934,0.00399464236829698,0.27837132801627,-2.12528301443429,GSE169077,OA
MT1HL1,1.27164069722463,11.9678332410288,2.86533705953577,0.0041663920671803,0.287607170461967,-2.16135439954907,GSE169077,OA
GABRA4,1.47676120152758,9.31742652214192,2.86498069660308,0.00417108330568458,0.287607170461967,-2.16231830586081,GSE169077,OA
ITIH3,2.27622986944484,5.89164076353168,2.86173191776852,0.00421407243324812,0.28905006779049,-2.17110021887711,GSE169077,OA
CXCL2,1.98997140951378,7.04035280827926,2.8522185192388,0.00434334241692369,0.296365255229777,-2.19701748008447,GSE169077,OA
ZFP36L2,-1.5157624100159,8.8053310938163,-2.84849992725358,0.00439334623358437,0.29780132811041,-2.20676524260787,GSE169077,OA
OLFML2B,1.58769315932846,8.33454360066049,2.84730646702484,0.00440985097728566,0.29780132811041,-2.20997392524752,GSE169077,OA
ERAP2,2.26625331376398,5.70142909027646,2.84546448876226,0.00443543460533722,0.297992968023194,-2.2149235446578,GSE169077,OA
CADM1,1.56344463329253,8.45080317657672,2.84181766810949,0.0044864832257739,0.299884779290122,-2.22471354654102,GSE169077,OA
KCTD12,1.52615342393584,8.68730124112177,2.83990159128712,0.00451351748210086,0.300160368187834,-2.22985228226369,GSE169077,OA
CDON,1.49738037548573,8.89842154177702,2.83285317869549,0.00461444910847335,0.303194096667979,-2.24885748816665,GSE169077,OA
SRPX2,1.39314350741999,10.3615313331669,2.83210892760742,0.00462499272083406,0.303194096667979,-2.25071575292373,GSE169077,OA
PALMD,1.41828634405375,9.92081946404027,2.83186208855042,0.00462856418087136,0.303194096667979,-2.25137568387209,GSE169077,OA
ARL17B,2.12321996255701,4.59636908737105,2.82187890534781,0.00477511847033736,0.310125997724489,-2.27801778942953,GSE169077,OA
ITM2A,1.33049298910405,11.2770571044186,2.82143506695357,0.00478173051983411,0.310125997724489,-2.27920007578177,GSE169077,OA
EFHD1,-1.36938222442283,10.6824174595009,-2.81937371638129,0.00481254807141442,0.310587154106405,-2.28468861574619,GSE169077,OA
RHOB,-1.08817755124714,13.4002838722699,-2.80115926448851,0.00509276732872877,0.32401880604318,-2.33301198448004,GSE169077,OA
AQP1,1.41539915099089,9.72257677956204,2.80077319679284,0.00509886319340323,0.32401880604318,-2.33403284151673,GSE169077,OA
MMP2,1.3182605612127,11.3012893910375,2.80034467878696,0.00510563705497992,0.32401880604318,-2.33516578274818,GSE169077,OA
EDIL3,1.32438861178784,11.2269162051681,2.79946800932412,0.00511960101144479,0.32401880604318,-2.33759100277804,GSE169077,OA
RBP4,-1.20936183025549,12.2343260125299,-2.79638071404332,0.00516868471304595,0.325552588584688,-2.34563772832104,GSE169077,OA
TBXA2R,1.75639285503102,7.55852962220027,2.78776796333541,0.00530810357390451,0.33273428192212,-2.368339640772,GSE169077,OA
