gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cohort,disease
WBP2,2.25828799001418,11.2622863643598,12.3426086218581,1.29986000663428e-08,6.30875237310797e-06,10.2133680626373,GSE35958,OP
PPP2R1A,2.14214005548206,11.171450383588,12.3183024066363,1.33145181269543e-08,6.31847854669131e-06,10.1909542659501,GSE35958,OP
ILK,2.06445016889755,12.7600101714701,12.1928948130599,1.50804021093889e-08,7.00091276186958e-06,10.0745514832576,GSE35958,OP
ERGIC1,-1.73926351229586,12.6413577965986,-12.0228738623072,1.78854775560932e-08,8.12647602575257e-06,9.91468284718494,GSE35958,OP
EPHX1,2.94582486854721,11.0742710756034,11.939054560638,1.94693653802431e-08,8.66183953531438e-06,9.83498489292914,GSE35958,OP
PPP1R15A,2.18051074301352,11.1302484829876,11.8122476178899,2.21574138853357e-08,9.6565627249254e-06,9.71328726748417,GSE35958,OP
CST3,1.7549713119149,13.799531720642,11.7524650132323,2.35599744076167e-08,1.00624650694931e-05,9.65543834082642,GSE35958,OP
DMPK,2.12454853471927,10.3135253917913,11.7273557624357,2.41771103070881e-08,1.01235723648601e-05,9.63104972138959,GSE35958,OP
HSPB6,3.11061976323676,10.4359779041584,11.6499403379925,2.6191112758215e-08,1.0680896128346e-05,9.55551313303949,GSE35958,OP
SBNO2,2.62916451421517,9.57863188971793,11.638325896738,2.65084286959652e-08,1.0680896128346e-05,9.54413568777399,GSE35958,OP
MED15,1.89147664270554,11.2667170932994,11.5512513277325,2.90224070920673e-08,1.14772871009462e-05,9.45846235616788,GSE35958,OP
SELENON,1.91844613144634,11.2653152886983,11.272742142432,3.89288234499164e-08,1.51150004504175e-05,9.17991940714142,GSE35958,OP
BBLN,1.81894431484735,11.7995111846312,11.2215948179488,4.11127062095303e-08,1.55215135612097e-05,9.12800585433764,GSE35958,OP
YIF1B,1.53314381419567,11.6467106921401,11.2144180314136,4.14294672436878e-08,1.55215135612097e-05,9.12070243682901,GSE35958,OP
PRAF2,2.2923808292364,12.0572502012867,11.1577279414792,4.40251842557426e-08,1.62096174100238e-05,9.06284597563391,GSE35958,OP
HGS,1.8782669613217,11.9058713102582,11.1394240856949,4.48999672840722e-08,1.62515051076502e-05,9.04410235042706,GSE35958,OP
MYL9,1.96567207831193,14.472450415956,11.1232940607609,4.56862614587438e-08,1.62605018908579e-05,9.02755913072413,GSE35958,OP
VEGFB,2.78976893981338,10.5459431174548,11.0286615862398,5.06058729415957e-08,1.77162035519308e-05,8.93001591745059,GSE35958,OP
ABHD14B,2.05816454328229,11.8574533205927,10.9964087655611,5.24094941288212e-08,1.7874119015797e-05,8.89658000804782,GSE35958,OP
CERCAM,2.22399173658799,12.2767736560373,10.9907850206639,5.27309528445427e-08,1.7874119015797e-05,8.89073997907717,GSE35958,OP
ADAM15,1.83939076306699,11.1922880094585,10.959889591693,5.45349517293782e-08,1.79795027682853e-05,8.85860325282067,GSE35958,OP
GDI1,1.59613367775678,12.454393531487,10.9566865495382,5.4725716691105e-08,1.79795027682853e-05,8.85526637389298,GSE35958,OP
JOSD2,2.62718972576288,10.1347999247388,10.8904993833431,5.88315017279058e-08,1.85791927702936e-05,8.78609634046914,GSE35958,OP
MLEC,-1.60202811545687,11.8240003898321,-10.8780461591391,5.96401541681403e-08,1.85791927702936e-05,8.77303540371483,GSE35958,OP
BANF1,2.49739524620098,12.0393866260118,10.8763027278946,5.97543083668247e-08,1.85791927702936e-05,8.77120571525809,GSE35958,OP
KDELR1,1.4310566397386,14.2118430341357,10.8720900158328,6.00311075228406e-08,1.85791927702936e-05,8.76678338145038,GSE35958,OP
TAF15,-2.72597833195866,9.7694245975503,-10.752370845827,6.84986607960422e-08,2.08969843042783e-05,8.64039664358154,GSE35958,OP
CNOT3,2.51553355671512,9.70715074210185,10.6606522050147,7.58465289302994e-08,2.28127130324865e-05,8.54263343550751,GSE35958,OP
MT-ND2,1.42746529013596,15.5085762545073,10.630631994572,7.84308773609483e-08,2.32585703459119e-05,8.51045664072181,GSE35958,OP
CALCOCO1,2.37610434305714,10.8744802093272,10.618439847676,7.95071709319396e-08,2.32585703459119e-05,8.49736341755619,GSE35958,OP
PTPRO,2.34092174631066,13.64605488638,10.4869180703657,9.21742583763154e-08,2.6599747130084e-05,8.35518879138711,GSE35958,OP
RCN3,1.59863004078932,13.4008537018606,10.4747253189975,9.34532305654354e-08,2.6609249849665e-05,8.34192148234618,GSE35958,OP
MAF1,2.06261609612292,11.1024728184386,10.4327289514013,9.80055173553291e-08,2.72605300404087e-05,8.2961101465375,GSE35958,OP
RHOG,1.42389812853885,11.9781841851824,10.4301413188721,9.8293646130249e-08,2.72605300404087e-05,8.29328167091792,GSE35958,OP
PPDPF,1.93544046863034,13.3299198851794,10.230244862626,1.23533554803015e-07,3.38212700361333e-05,8.07273200828162,GSE35958,OP
RAD23A,1.4882882331399,12.2283468476934,10.1878043273328,1.29734951554739e-07,3.50694922841956e-05,8.02538115586347,GSE35958,OP
VAT1,1.49024660055852,13.3044001923638,10.1244349991422,1.39620695276147e-07,3.72699993452765e-05,7.95433345193719,GSE35958,OP
MAP1S,1.75477729805715,10.3053467585011,10.085198762612,1.46142261937047e-07,3.85292346131561e-05,7.91013371440188,GSE35958,OP
PRKCSH,1.94988786240161,12.2574721756536,10.0412806828136,1.5382953899822e-07,3.96487536084188e-05,7.8604689174726,GSE35958,OP
AP2A1,3.55016089816537,9.67891319377886,10.0352831032657,1.54912370827733e-07,3.96487536084188e-05,7.85367084208481,GSE35958,OP
FZR1,2.30716666001426,9.68017810317284,10.0295307469008,1.55958571908555e-07,3.96487536084188e-05,7.8471471657628,GSE35958,OP
FXYD5,1.70648435270002,13.0134682873461,9.90790609354304,1.79938672495488e-07,4.5206945307543e-05,7.70839529658476,GSE35958,OP
MYO18A,2.0271695268093,9.84930511330751,9.85202830646669,1.92248048182905e-07,4.73558661407111e-05,7.64412079054144,GSE35958,OP
ZDHHC8,2.15560000924424,10.6666349972462,9.84905728277397,1.92927199917671e-07,4.73558661407111e-05,7.64069394028837,GSE35958,OP
GBF1,1.56022194472033,10.7367109561834,9.82488786099657,1.98548147783074e-07,4.81817692716766e-05,7.61278106942664,GSE35958,OP
FOSL1,2.06850564698942,10.9284250000504,9.80998774467869,2.0210021741454e-07,4.8492698234691e-05,7.59554180974923,GSE35958,OP
AKT1,1.64634394190358,11.4420667088708,9.76423772204649,2.13436651376321e-07,5.06437743349037e-05,7.5424596106152,GSE35958,OP
YWHAE,1.5508599318057,13.4044862216599,9.73472189165825,2.21108944535143e-07,5.18877089071207e-05,7.50809291280305,GSE35958,OP
LMF2,1.4815444060855,11.4829269329857,9.72150033969234,2.24640626403305e-07,5.21434845308975e-05,7.49266767567144,GSE35958,OP
NAPA,2.90574675952818,11.0489639237156,9.63810628202092,2.48349544612056e-07,5.7026930378392e-05,7.39493341910858,GSE35958,OP
CUL7,1.62121035410424,10.9649193461201,9.62829911100375,2.51308331377533e-07,5.7092440601779e-05,7.38338964649059,GSE35958,OP
TADA3,1.68631423008608,11.3148557846568,9.60038128236145,2.59938678680336e-07,5.84314787707219e-05,7.35047017733722,GSE35958,OP
MRPL38,1.88460291036701,10.3223361946925,9.57236783592956,2.68916911407486e-07,5.98200066990298e-05,7.31735130677086,GSE35958,OP
FSCN1,1.40012135223327,12.4401565147061,9.55459215663373,2.7478498641839e-07,6.04951895357187e-05,7.29629088481114,GSE35958,OP
NME4,1.66279310767088,12.6201136065996,9.48012808941061,3.00892272921867e-07,6.53063454391759e-05,7.20768400807919,GSE35958,OP
ERCC2,1.58635787575446,11.0040928023699,9.47508155302549,3.02754773986346e-07,6.53063454391759e-05,7.20165655298635,GSE35958,OP
FKBP8,4.4629502205475,9.75243172359673,9.60431652146802,3.33210577346691e-07,7.102647360232e-05,7.12762440455618,GSE35958,OP
PLBD2,1.46455716795296,12.4510631255386,9.39036661800638,3.35924787348833e-07,7.102647360232e-05,7.10004724291764,GSE35958,OP
SMARCB1,2.06335832704697,10.5409230329318,9.2435239698074,4.02942170734712e-07,8.43610789807822e-05,6.92198944369227,GSE35958,OP
C6orf62,-1.18615395438113,13.460536827466,-9.23139457702896,4.09082135262879e-07,8.48150388207649e-05,6.90717112642605,GSE35958,OP
PFN1,1.25970039570236,14.8848309944397,9.20182967120651,4.24469472901759e-07,8.71590922482409e-05,6.87098092288348,GSE35958,OP
ARHGEF1,1.96873912113707,9.68200808924511,9.18920352038788,4.31227701789802e-07,8.77035006830593e-05,6.85549452429926,GSE35958,OP
ASXL2,1.36448731075108,12.0345623041211,9.16401575848883,4.45054406765669e-07,8.90493980314791e-05,6.82454565847035,GSE35958,OP
FAM234A,1.44639319990229,11.2945896215178,9.16199275457957,4.46185230127289e-07,8.90493980314791e-05,6.8220567435669,GSE35958,OP
TM9SF4,1.62203444144406,11.2153036787494,9.1364487802948,4.60730146463468e-07,9.06478810901739e-05,6.79058885128168,GSE35958,OP
DCAF15,2.48434019552764,8.76456563069387,9.13308279224187,4.62684103902082e-07,9.06478810901739e-05,6.78643658612146,GSE35958,OP
ARFIP2,1.52450439059093,11.6079276550429,9.0284133832557,5.28070075163059e-07,0.000101722862343242,6.65665490698749,GSE35958,OP
APOBEC3C,1.68926006460183,11.010352542127,9.02741415400796,5.28739766804022e-07,0.000101722862343242,6.65540973585636,GSE35958,OP
SLC1A5,2.21728690249666,12.6670421583032,8.99235429771419,5.52819175507181e-07,0.000105405834758534,6.6116458347177,GSE35958,OP
RBMS1,-1.04980696436211,14.1643118361262,-8.96568382648257,5.71917747341114e-07,0.000108082331809464,6.57825657250078,GSE35958,OP
WDTC1,1.30154024308597,11.1900876526203,8.93415511531929,5.95405522195537e-07,0.000110461148556826,6.5386761296557,GSE35958,OP
CHPF,2.03825558218237,10.7776613157121,8.93057068857838,5.98140100030329e-07,0.000110461148556826,6.53416882253033,GSE35958,OP
AKT1S1,2.13438474778527,10.605917038079,8.92628523431877,6.0142705525111e-07,0.000110461148556826,6.52877798274345,GSE35958,OP
PRPF39,-1.51465079421848,10.38929170977,-8.92140232869626,6.05195709723657e-07,0.000110461148556826,6.52263291365861,GSE35958,OP
MYO1D,1.68602442062955,11.5755444773059,8.90647647507528,6.16872262635968e-07,0.000111638196343992,6.50383127157078,GSE35958,OP
SRPRA,1.68079841467552,12.6261942143817,8.86739768583817,6.48594524872703e-07,0.000116392740156778,6.45447856959383,GSE35958,OP
NIBAN2,1.77506847329282,12.7719196547789,8.7969818875315,7.10220822505439e-07,0.000126389713871697,6.36508659410059,GSE35958,OP
FOLR1,1.58829842998593,12.4294837984131,8.78547062329221,7.20874337720257e-07,0.000126826373436011,6.35041622075933,GSE35958,OP
TBC1D10B,1.42924796961148,11.0228278319293,8.78153836803981,7.2455244950566e-07,0.000126826373436011,6.34540113206963,GSE35958,OP
SMIM3,1.5228016715149,13.4924400545806,8.65833476108355,8.50527919022195e-07,0.00014766685943674,6.1873167982095,GSE35958,OP
DIRAS1,2.74326130472278,9.41780258189614,8.62713254980728,8.86000367170709e-07,0.000152382793713288,6.14698571657145,GSE35958,OP
SLC25A1,1.33960902241341,11.1443463704375,8.61843432696496,8.96167140623323e-07,0.000152382793713288,6.13572126315557,GSE35958,OP
AGPAT1,1.22231877153436,12.0423412758965,8.61594653154848,8.99097729237847e-07,0.000152382793713288,6.13249777826382,GSE35958,OP
LINC02067,-2.10033807637505,9.9548507044835,-8.59990429644714,9.18241777228616e-07,0.000154401993328481,6.11169318428634,GSE35958,OP
PKN1,1.85548538475518,10.1259238898326,8.58670906728167,9.34313325941963e-07,0.000155877039652271,6.09455691691111,GSE35958,OP
STAT4,1.52526419640175,12.475717081784,8.57336587361514,9.5086971273473e-07,0.000157409478414342,6.07720656601983,GSE35958,OP
ABHD12,1.50750598125608,11.1517229069176,8.56157771298904,9.65756315547492e-07,0.000158644047065513,6.06185987869291,GSE35958,OP
PTPA,1.57385001620914,10.2827970045342,8.54810465686568,9.83074800693681e-07,0.000160191547667879,6.04429854002366,GSE35958,OP
DDX52,-1.91371868035854,9.78979418323429,-8.53926949462002,9.94610776651853e-07,0.000160191547667879,6.0327701719707,GSE35958,OP
GANAB,1.61151759116682,13.3389196198488,8.53693650045952,9.97680910317393e-07,0.000160191547667879,6.02972439453426,GSE35958,OP
TRIP6,1.50913242945548,12.6065927620563,8.50404523846079,1.04205396790241e-06,0.000166067630481761,5.98671190260307,GSE35958,OP
IRF3,1.58199648346779,10.1823386895838,8.47803574196896,1.07862802221628e-06,0.000169781705389932,5.95260315088251,GSE35958,OP
PLTP,2.63613752641387,9.67322952487293,8.47620017722223,1.08126021695298e-06,0.000169781705389932,5.95019279992694,GSE35958,OP
TRIP10,2.12476181377037,10.6053859397666,8.46300060082215,1.10039071106984e-06,0.000171524406094134,5.93284748918893,GSE35958,OP
MBOAT7,1.41996031661574,11.3070270101232,8.43825340714132,1.13723413682454e-06,0.000174230519167942,5.90026874270497,GSE35958,OP
LGALS3BP,1.81613766111824,13.2586644646368,8.4370079798156,1.13912265041367e-06,0.000174230519167942,5.8986271503289,GSE35958,OP
TPM4,1.71602705065542,14.2056425154379,8.43496503738316,1.14222770702467e-06,0.000174230519167942,5.89593393415927,GSE35958,OP
PLOD3,1.29461865734625,13.4559309631105,8.40055438260024,1.19590303883248e-06,0.000180625772812155,5.85049127328839,GSE35958,OP
KLHDC3,1.45954347584347,11.4375325192186,8.39732861630085,1.20107046309183e-06,0.000180625772812155,5.84622367373927,GSE35958,OP
ECM1,1.88220021822935,12.3745270320738,8.38929208056769,1.21404787902621e-06,0.000181300646549683,5.83558584179297,GSE35958,OP
MTCL2,1.70488151471291,9.75638641393028,8.38072547100219,1.22804555769004e-06,0.000182117450586602,5.82423736866715,GSE35958,OP
GPR108,1.25909058616138,11.058882547012,8.35753194697873,1.26681143638357e-06,0.000186570746372214,5.7934655058806,GSE35958,OP
ITGA5,1.8000386328486,13.3375775887731,8.34877643258821,1.28178191593726e-06,0.000187482553526302,5.78183145042999,GSE35958,OP
ADAMTSL4,3.53768772275651,9.72970065209949,8.33426177468997,1.30701538339324e-06,0.000189872881036481,5.76252338016962,GSE35958,OP
CALM3,1.67322066774914,11.5687365975596,8.31684643248414,1.3379903801412e-06,0.000193059355188617,5.73932133196145,GSE35958,OP
EME1,-1.87593069436959,10.0678858079211,-8.31080144283378,1.34892366391081e-06,0.000193330636528962,5.73125870736429,GSE35958,OP
OS9,1.4153668043767,12.8251716165162,8.27602942455793,1.41368630076289e-06,0.00020031412329628,5.6847903104513,GSE35958,OP
PCDHGA11,5.75806714084793,7.75084051964864,8.27460442220441,1.41640986268969e-06,0.00020031412329628,5.6828826805664,GSE35958,OP
PRRC2A,1.32355778152475,11.0869650760265,8.26604613340247,1.43288480530318e-06,0.000201310888271378,5.67142035824917,GSE35958,OP
PINK1,1.62533812642148,12.0429883877952,8.25202271372367,1.46032206798762e-06,0.00020382469125409,5.65261817976254,GSE35958,OP
LRRC41,1.21795633625731,11.9714950364317,8.24093643721686,1.48240775825932e-06,0.000205563751153427,5.63773619151002,GSE35958,OP
PRKACA,1.42934840810203,11.1411161669754,8.22359828416809,1.51766281081468e-06,0.000209094769838371,5.61443017991101,GSE35958,OP
DAPK3,1.8604951714987,9.99183862478083,8.20812296292077,1.54988292042464e-06,0.000212165062600438,5.59359555145793,GSE35958,OP
HMGA1,1.6173518915491,12.5560327575971,8.17440229290234,1.62263485947215e-06,0.000218286468776438,5.54809009427496,GSE35958,OP
ATXN2L,2.26834174074249,8.91983981452233,8.16929400246842,1.6339686763382e-06,0.000218286468776438,5.54118374357253,GSE35958,OP
CPNE1,1.46900335976425,11.6828193244088,8.16884659612703,1.63496533949374e-06,0.000218286468776438,5.54057869464052,GSE35958,OP
GSTM2,1.82014688205857,11.1406845064263,8.1686123234345,1.63548747385765e-06,0.000218286468776438,5.54026186618361,GSE35958,OP
ERF,1.79392871112577,10.871806736038,8.15860898480618,1.65794849016035e-06,0.000219629946094733,5.52672681168109,GSE35958,OP
PNPLA6,2.04910063278106,10.5958953957218,8.15500414991493,1.66612274724171e-06,0.000219629946094733,5.52184610307462,GSE35958,OP
TMED4,1.42127147975607,11.9993210808513,8.13570861512243,1.71061101285064e-06,0.000224111031775616,5.49569260635422,GSE35958,OP
COPE,1.56861202162113,12.1636924302877,8.12857856388408,1.72736808598748e-06,0.000224926496806479,5.48601619960067,GSE35958,OP
SLC25A39,1.51923341541037,11.2195824852847,8.11683387113352,1.75535183342099e-06,0.000227185081228517,5.4700627362592,GSE35958,OP
RNF126,2.12993838652864,10.4387316075713,8.09705326470272,1.80357669046569e-06,0.000232020362800571,5.44315312352442,GSE35958,OP
NBL1,1.46088379381109,13.8215931297427,8.079895557684,1.84654711285016e-06,0.000236125829909672,5.41977046077831,GSE35958,OP
GHDC,2.09793785311207,9.50437804264197,8.06638061572497,1.88115975332785e-06,0.000239120038882835,5.40132516141309,GSE35958,OP
GPAA1,1.111069253681,11.8946328975664,8.05122880195176,1.92078550998268e-06,0.000242712275536569,5.38061748619552,GSE35958,OP
RTL8C,1.05652538137648,13.6535455955799,8.04384076154887,1.94042771202556e-06,0.000243751963472387,5.37050951627792,GSE35958,OP
SLC2A4RG,1.60847071615635,11.3276635407956,8.03105914356079,1.97491503917047e-06,0.000246633395681201,5.35300543546376,GSE35958,OP
NACC1,1.23275959752066,11.1670208791793,7.94926940135459,2.21159433964076e-06,0.000273131812904458,5.24048873863818,GSE35958,OP
IL17RC,1.84077324661311,10.066417928576,7.94891567370621,2.21268104108973e-06,0.000273131812904458,5.24000020828937,GSE35958,OP
NLGN2,1.72318057554442,10.4744205732574,7.93704846252647,2.24946932964994e-06,0.000276077112268244,5.22360092132471,GSE35958,OP
CAPN15,2.20108846076558,8.9609623315035,7.8847242798042,2.41959192475843e-06,0.000295259346018378,5.15107189370457,GSE35958,OP
ANKRD13C-DT,1.88557691666406,9.73316572473158,7.8594332256849,2.50666978631247e-06,0.000304147348219902,5.115884489421,GSE35958,OP
INO80E,1.65978629598577,10.1810828284285,7.8401692263077,2.57522580011551e-06,0.000310700265319021,5.0890253836624,GSE35958,OP
SLC39A7,-1.84574969655493,10.4102965702119,-7.83065918208953,2.60980092934996e-06,0.000313102802507126,5.07574762381242,GSE35958,OP
TSC2,1.92847131322652,10.1163047358211,7.82265050998527,2.63929974851998e-06,0.000314872883405833,5.06455668874896,GSE35958,OP
ATF7,1.85154893097638,9.74209232663166,7.81728045080535,2.6592776522013e-06,0.000315493745904215,5.05704802616131,GSE35958,OP
ALG3,1.57995092943784,10.1791455277658,7.80560703300584,2.7032612468418e-06,0.000318940021692302,5.0407124194844,GSE35958,OP
USP4,-1.11371149228158,11.8203248727899,-7.7919401038294,2.75573910584778e-06,0.000323345102227359,5.02156395068267,GSE35958,OP
EIF5B,-1.34372063138976,12.1665386822416,-7.77972299671563,2.80356546341856e-06,0.000327159237548105,5.00442561718079,GSE35958,OP
TTYH3,1.73089967626248,10.9901578688983,7.77130895554763,2.83701562706566e-06,0.000327683491164786,4.9926106394864,GSE35958,OP
SCAMP4,1.63473908192205,10.4055126749414,7.77087627301561,2.83874717234771e-06,0.000327683491164786,4.9920028108201,GSE35958,OP
KDM5C,1.69505123759892,10.3143421151276,7.76656294869108,2.85607003193166e-06,0.00032791062113925,4.98594211619572,GSE35958,OP
CAMTA2,1.33537518493773,11.167643414103,7.7593173428143,2.88542224917098e-06,0.000329509048829124,4.97575562028662,GSE35958,OP
ERI3,2.13770063224275,9.90282803977859,7.7546411799223,2.9045353712328e-06,0.000329927408790832,4.96917772329155,GSE35958,OP
RBM26,-1.35238932186159,11.0793118900268,-7.73566661555853,2.98348052935027e-06,0.000337101728594048,4.94245627818708,GSE35958,OP
LY6E,2.92393601890342,12.0705066810679,8.22282093726106,3.04187705948715e-06,0.000341502853794449,5.00231668045681,GSE35958,OP
GABPA,-1.22935449106884,10.7617223839934,-7.71906620652708,3.05441559703768e-06,0.000341502853794449,4.91903854595888,GSE35958,OP
VPS13C,-1.21540898187619,11.6258665101903,-7.71090881946808,3.08992649597601e-06,0.00034196547280196,4.90751753530569,GSE35958,OP
FGFRL1,1.68223871729668,9.61333708850004,7.71075962953206,3.09058001642605e-06,0.00034196547280196,4.9073067446769,GSE35958,OP
UBTD2,-1.26542408751886,11.7836007808179,-7.69938385768006,3.1408455532665e-06,0.000344247566281837,4.89122505506985,GSE35958,OP
TAPBP,1.60766476984434,11.9280919697556,7.69880075168998,3.14344534886247e-06,0.000344247566281837,4.89040025956894,GSE35958,OP
MAPK3,1.31954599349567,10.9434760046423,7.66695011794178,3.28897849665143e-06,0.0003583476316122,4.84527813459567,GSE35958,OP
ARF1,0.831217437666956,14.5644739206193,7.6624393362868,3.31016026783844e-06,0.000358824733602487,4.8388767048365,GSE35958,OP
FOXC1,-1.81707195481119,12.5208844296285,-7.64027286123156,3.4163730616496e-06,0.000368467912785491,4.80737929151302,GSE35958,OP
TNKS1BP1,1.70508424976579,10.3293742439121,7.63125283458075,3.46062277626849e-06,0.000369822463388973,4.79454321196322,GSE35958,OP
PHC2,1.2374069264864,13.169066534893,7.63065683566478,3.46356790811494e-06,0.000369822463388973,4.7936946778182,GSE35958,OP
NFKB2,1.92153963974354,9.86457702416322,7.62329580999759,3.50016241195857e-06,0.000371870489091419,4.78321067594594,GSE35958,OP
ESF1,-1.3071452415637,10.9466805888481,-7.59587435887874,3.64013518954534e-06,0.000383954661022153,4.74409057000819,GSE35958,OP
FASN,1.81993701416626,9.48670442900534,7.59401061185035,3.64986168051965e-06,0.000383954661022153,4.74142798699906,GSE35958,OP
ARB2A,-1.28648978425103,11.5345995162333,-7.5838344595508,3.70345708342938e-06,0.000387682970669777,4.72688179851978,GSE35958,OP
