gene,meta_Z,meta_P,meta_FDR,mean_logFC,n_consistent
SLC46A3,2.7472167772565,0.00601033943424319,0.0410882107881453,0.493864874522137,3
BBS1,-2.74703106198155,0.0060137438674373,0.0410882107881453,-0.145952059400468,4
KIAA0040,2.74644614828988,0.00602447754848294,0.041135528747606,0.0473891092395925,3
CYP2W1,-2.74526750971033,0.00604615905078287,0.0412492318622261,-0.471401509429532,2
ARHGEF16,-2.7451259836433,0.00604876719771951,0.0412492318622261,-0.357862026882411,4
TMEM104,2.74446906267666,0.00606088669813829,0.0413058032260503,0.253835690414087,4
KCNK2,2.74187562854942,0.00610894675490074,0.0416070888060768,0.81817009186908,4
STAT5B,-2.74136750063867,0.00611840320940271,0.0416452372198916,-0.239279450900175,4
AVPR1A,-2.7404744653089,0.00613505488902271,0.0417096133877099,-0.77419569219748,2
MMP13,2.74044613806636,0.00613558375051574,0.0417096133877099,1.82690171480516,3
PRPF19,-2.73961494050349,0.00615112025937095,0.041788931472783,-0.265766795881519,4
RPGRIP1L,2.73935188101735,0.00615604466792488,0.0417960996247169,0.347517317763822,4
PRDX3,2.7382553824711,0.00617660911158272,0.0419093791603747,0.311159707485551,4
TACC2,2.7380123740816,0.00618117501348319,0.0419140316984592,0.0985184037480224,3
RBM12B,-2.73738191650365,0.00619303489964702,0.0419681072684988,-0.140965653939679,3
PMPCB,-2.73703862943267,0.00619950127468242,0.0419855879430216,-0.31174207485431,4
VDAC1,2.7368054260612,0.00620389750963,0.0419886197332696,0.163633368391513,3
ZNF749,2.73660261036865,0.00620772317293386,0.0419886197332696,0.389360966888686,4
CRYM,2.73487478892154,0.00624040087503488,0.0421614783879205,0.7303323594362,4
TLE4,2.7348386847761,0.00624108534922096,0.0421614783879205,0.389358657706798,4
CAPN10,2.73440176716317,0.0062493739357982,0.0421806942365022,0.517449695778464,3
MACROD1,-2.7341491911141,0.00625416997233086,0.0421806942365022,-0.470833059717963,3
FAM120C,2.73404125368849,0.00625622055088465,0.0421806942365022,0.422379006719113,4
GPX4,-2.73386609785286,0.00625954942243223,0.0421806942365022,-0.406189155288416,4
ERCC8,2.73363283513099,0.00626398510260718,0.0421842687520965,0.422601703429991,3
OSR2,-2.73285159854313,0.00627886156616928,0.0422421756362386,-0.431620656599852,3
PTPRC,2.73277064422034,0.00628040493166073,0.0422421756362386,0.87706060958798,4
MEOX1,2.73247739413064,0.0062859985001232,0.0422534883623714,0.443833920574238,2
ARHGEF5,-2.73167679801236,0.00630129222779995,0.0423188587102959,-0.380060881900708,3
NUBPL,-2.73155828903007,0.00630355893953583,0.0423188587102959,-0.114130228604714,3
MKLN1,-2.73038204121184,0.00632609676060245,0.0424163427718957,-0.44828497755983,3
SLC4A2,2.7302938488769,0.0063277895133629,0.0424163427718957,0.213632205884556,4
ZNF551,2.73011931138294,0.00633114076618978,0.0424163427718957,0.540580807687065,4
IFRD2,2.72998158118732,0.00633378641835472,0.0424163427718957,0.059681692575658,3
CYP17A1,-2.72783638860483,0.00637512194621702,0.0426667083414103,-0.507213830811173,4
NFKBIA,-2.72589601273447,0.00641271980117239,0.0428917642676559,-0.336794522101707,3
METTL9,2.72561024571869,0.00641827381265968,0.0429023476017017,0.34440666841609,3
RPS6KA4,2.7252974095503,0.00642435888746716,0.0429164654931479,0.498891178308244,4
WISP2,-2.72459329725311,0.00643807379040191,0.0429815037601492,-0.563984501718918,4
TRIM5,2.72325515948621,0.00646421104629989,0.0431293438679008,0.30242669389463,3
FKBP11,2.72257432138189,0.00647754616388038,0.0431916380631086,0.279436145895352,4
RBP4,-2.72117108147732,0.00650510856956232,0.0433251835308093,-0.695212883503771,3
LIMK1,2.72114631532095,0.00650559597176196,0.0433251835308093,0.419817375219844,3
ZNF135,-2.72057090490589,0.00651692939874454,0.0433739195103133,-0.0357792944430052,3
PRKX,2.71991465264466,0.00652987678111333,0.0434333306586122,0.429430576789056,3
BHMT,2.71886176947034,0.00655069774549224,0.0435450074134198,0.502772835971654,4
SMAD1,-2.71853474732428,0.00655717681210847,0.0435581541193977,-0.6821744095689,4
PTPRD,2.71835500878163,0.00656074030293095,0.0435581541193977,0.419822758454761,3
CALU,2.71809788164271,0.00656584112556625,0.0435652431439599,0.392194540686663,3
ZNF471,-2.71664868786494,0.00659465661548955,0.0437030826583729,-0.176576198477364,3
HMHB1,-2.71664616021418,0.00659470697399999,0.0437030826583729,-0.0758044902298765,3
TGM4,2.71628502790175,0.00660190538586786,0.0437239619731113,0.475564210589533,4
EN1,2.7144528435529,0.006638535089192,0.0439396176675564,0.691709000422685,4
NUMA1,-2.71408641760502,0.00664588270086508,0.0439558555761045,-0.344074282786953,4
WDR45,-2.7136226252969,0.00665519319683618,0.0439558555761045,-0.192236444963753,4
PELI2,-2.7135813285216,0.00665602278592059,0.0439558555761045,-0.336573678408878,4
FUBP1,-2.71351948530089,0.00665726529554777,0.0439558555761045,-0.146967461972012,3
SLC43A1,-2.7126313318715,0.00667513245354711,0.0440002951082435,-0.198180497968409,2
TOX4,-2.71263065977147,0.0066751459906241,0.0440002951082435,-0.208654329936565,3
MAP3K4,-2.71256089217494,0.00667655134626456,0.0440002951082435,-0.19846621653895,3
TRIB3,-2.71237539389581,0.0066802892036215,0.0440002951082435,-0.486176467962543,4
TNK2,-2.71159410846671,0.00669605304367446,0.0440772486153391,-0.301265892791676,4
EVC,-2.70933322788159,0.00674185894838586,0.0443199132457333,-0.133030626752162,3
THAP10,-2.70932068716773,0.00674211380933649,0.0443199132457333,-0.107549621731231,3
PDGFD,2.70916755487294,0.00674522656693071,0.0443199132457333,0.492367250149944,4
NFKB1,2.70612163669986,0.00680741065422047,0.0447013069221213,0.186599257439053,4
MYCBP2,-2.70555770736262,0.00681897993666686,0.0447164448387626,-0.243028475853676,3
ZNF473,2.70538175985396,0.00682259319922542,0.0447164448387626,0.137952304330879,3
HCCS,2.70532121433986,0.00682383696127228,0.0447164448387626,0.268298431718741,4
SSTR5,-2.70507244769631,0.00682894941258901,0.0447164448387626,-0.491324558056574,4
OSTM1,2.70500120440444,0.00683041418107371,0.0447164448387626,0.144839769827541,2
NKX2-5,2.70406176738964,0.00684975551337187,0.0448159049396989,0.342499938155305,4
SERPINA5,2.70241588567649,0.00688375994295877,0.0449956934117326,0.757875535401615,2
YIF1B,2.70232868554675,0.00688556574797204,0.0449956934117326,0.256909664365278,3
PMM1,-2.70136544839944,0.00690554151208955,0.045098947650297,-0.352963796352032,4
A4GALT,2.70108756896117,0.00691131388754414,0.0451093731802126,0.189869415080792,2
IGFBP5,2.7007854159949,0.00691759541453957,0.0451231072873529,0.424033772517985,3
FTH1,-2.69940351944681,0.00694638939131246,0.0452835837084835,-0.182770527180409,3
LASP1,2.69824091087827,0.00697069749675678,0.045414640747869,0.293466300577472,3
MCRS1,2.69589571796723,0.00701996399401159,0.0456961465830566,0.370202296760328,3
SRPK3,2.69578173008663,0.00702236653655563,0.0456961465830566,0.321483891522573,3
XPO6,2.69394620905003,0.00706115594701454,0.0459208949666774,0.131514046566411,3
SLIT1,2.69338893586107,0.00707297061509827,0.0459700532998144,0.35634802421155,4
RCOR1,-2.69292525182105,0.00708281463849582,0.0460063522098809,-0.273081565724544,2
C21orf62,2.69142956497408,0.00711465199841129,0.0461853791387252,0.642326266308456,4
DDX56,-2.69090880593708,0.0071257670518958,0.0462194843518444,-0.212932373480776,4
OVOL1,-2.69078259049141,0.00712846333365792,0.0462194843518444,-0.66561732672493,4
GCGR,-2.68907836082178,0.00716495978020595,0.0464177413454619,-0.0279223910120315,2
FAM20B,2.68895374916691,0.00716763493466306,0.0464177413454619,0.391162327652946,4
NFKB2,-2.68809724262162,0.00718604663087435,0.0465090926942509,-0.490650628669583,3
CACNA1H,-2.68636205911171,0.00722347677175548,0.0467233509511992,-0.412002783035567,3
WDR5B,-2.68607906537297,0.00722959787890166,0.0467265911104305,-0.228046921672996,2
PRDM4,2.68593900080219,0.00723262917391592,0.0467265911104305,0.141399509460906,3
ARHGEF4,-2.68474827799226,0.00725844504828812,0.0468653457331789,0.0493156460046069,2
CLDND1,2.68412946737695,0.00727189401110391,0.046924133278342,0.185965070406586,3
RSL1D1,-2.68370888665968,0.00728104749019144,0.0469551492471928,-0.319200907584331,4
DDB2,-2.68307030513092,0.00729496528531832,0.0470115354684279,-0.433837154459791,4
CYP46A1,-2.68290851877326,0.0072984951842764,0.0470115354684279,-0.000206963192132111,2
MX1,-2.68016033984184,0.00735869028178315,0.0473710205147923,-0.16606487865706,3
LRRC1,2.67949766437793,0.00737327176417171,0.0474366179848617,0.593775243523973,3
FOXJ3,-2.67851250452374,0.0073949970905113,0.0475244962745111,-0.213151583217168,4
PRDX6,-2.67847930354997,0.00739573025712397,0.0475244962745111,-0.253786239734302,3
MCTP2,-2.67818043145996,0.00740233309092053,0.0475386456885396,-0.372425233749204,4
ECE1,-2.67734466801774,0.00742082527757259,0.0476290877292568,-0.462651416601953,3
B3GALT4,2.67466452197101,0.00748040627941308,0.0479829861224585,0.246607444595101,4
ITGB8,2.67277212122994,0.00752273332547655,0.0482029633146433,0.666775757960874,3
FSCN3,-2.67273236267006,0.00752362489802709,0.0482029633146433,-0.18612907102659,3
RAB13,2.67235055505749,0.00753219163242625,0.0482049011520688,0.282837593407236,4
E2F8,2.6723211154621,0.0075328525407047,0.0482049011520688,0.659195092250689,3
EPHX2,-2.67136187331954,0.0075544156496427,0.0483142675236474,-0.01866633696562,3
HYOU1,2.66972430301052,0.00759135502418882,0.048521785190111,0.0641472735658699,2
CD69,2.66842431285454,0.00762079466870837,0.0486811496223464,0.681188371096669,4
PHC2,-2.66764637481594,0.00763846080110574,0.0487651616864918,-0.683794626216127,3
RP2,2.66691259247489,0.00765515783861698,0.0488428913010872,0.159534684492227,3
EDEM1,2.66669083641662,0.00766021027666647,0.0488462759200421,0.0693414682752423,3
CD24,2.66549451584796,0.00768751855427484,0.0489914899252371,0.361128859045708,3
DDX46,2.66393071189626,0.00772334689334469,0.0491781268128407,0.119430345372431,4
PPP1CA,2.66381908343606,0.00772591012788286,0.0491781268128407,0.324703431751637,2
RNF39,-2.66231428411971,0.00776053810576706,0.0493694538389257,-0.366795850271499,3
PFKFB2,2.6620532928187,0.00776655808903655,0.0493777679400566,0.23926649329843,4
TMEM38B,-2.66186138109056,0.00777098736327496,0.0493777679400566,-0.526496340849812,3
HOXC4,2.66158993746291,0.00777725607839279,0.049383011941123,0.263525334726236,3
NFYB,-2.6613105193952,0.00778371368734967,0.049383011941123,-0.0153874941432009,3
ZXDC,-2.66123206870845,0.00778552761856438,0.049383011941123,-0.0904640759741288,3
ITIH5,2.66052329478742,0.00780193301548947,0.0494190155041484,0.414851046197612,4
ATP5B,2.66045205420899,0.00780358367331973,0.0494190155041484,0.158284420716393,3
GDF7,-2.66039401179009,0.00780492875857038,0.0494190155041484,-0.242830122321337,4
ARSF,2.65904793402275,0.00783618132705269,0.0495878328616422,0.186293551757185,3
PRPF8,-2.65869366357378,0.00784442521703979,0.0496109374674847,-0.304747367932017,3
CTRB2,-2.6579787720447,0.00786108443803546,0.0496872054415793,-0.174195524375029,3
ARGLU1,-2.65751865370181,0.00787182339872144,0.0497259861713386,-0.329736001970811,4
TRAF3IP3,2.65651364614942,0.00789532554686141,0.0498452989814126,0.360135658648844,3
SOX3,-2.65574097932803,0.00791343711001771,0.0499000060644811,-0.535527674066249,3
NLRX1,2.65563481988132,0.00791592842759577,0.0499000060644811,0.419592393550284,3
PEX5,-2.6554229275465,0.00792090315288161,0.0499000060644811,-0.22491213951033,3
LIG1,-2.6553562558325,0.00792246902430893,0.0499000060644811,0.0340849609403698,3
SORBS3,-2.65510928822461,0.00792827179385663,0.0499074544972257,-0.400094409577385,4
EGFR,-2.65477388084495,0.00793615864624763,0.0499280056475055,-0.086094223038897,2
PADI4,2.65411382516723,0.00795169988202878,0.0499966601430005,0.634138942906171,4
HNRNPA3,-2.65379091625587,0.00795931280623091,0.0500154141552683,-0.167117947930022,2
KIAA0922,-2.65249127915341,0.00799001919028838,0.0501791786590088,-0.0784034534861949,3
CLU,2.65057795670857,0.00803541810328565,0.0504349717325343,0.314006725975305,4
PKD2,2.64980708437017,0.00805377437647279,0.0505208309028218,0.301683080122128,3
COMP,2.64860601876653,0.0080824493797535,0.0506120015805688,0.321573568277007,4
FCN2,-2.64848683261369,0.00808529988468301,0.0506120015805688,-0.13481154652471,3
CAPZA1,2.64843718720931,0.00808648749002827,0.0506120015805688,0.321335458690864,4
FLJ13224,-2.64826082304242,0.00809070769380872,0.0506120015805688,-0.481215865717327,4
GSTM2,-2.64821788358848,0.00809173548691375,0.0506120015805688,-0.175443052029294,3
WDR1,2.64763688781866,0.00810565361943415,0.0506555177973361,0.178259606142753,3
PTGDR,2.64753603990385,0.00810807167854047,0.0506555177973361,0.715817857386538,3
DOC2B,2.64708134641113,0.00811898201446895,0.0506943605319616,0.213185533955607,2
NEK11,-2.64683747789407,0.00812483903371458,0.0507016240567215,0.0592546239662301,3
PBX2,-2.64629954178715,0.00813777208401635,0.0507530104223698,-0.225656901792128,3
SCAPER,-2.64597733706993,0.00814552734511362,0.0507720636941243,-0.286142009520207,3
SHCBP1,2.64527842542063,0.00816237244261254,0.0508477203720304,0.536392454248005,3
MTR,-2.64392681312377,0.00819503734073663,0.0510217829133355,-0.21318512669681,4
CORIN,-2.6434808282302,0.00820584125858166,0.0510596182460825,-0.185736214322123,4
C1QBP,2.64244521138286,0.00823097810284411,0.0511407521008891,0.281687361678348,4
MCM6,-2.64240191480682,0.00823203051104313,0.0511407521008891,-0.141171795621816,3
TFCP2,2.64222443395294,0.00823634578985528,0.0511407521008891,0.0410338754746964,3
ALPK3,-2.64216390847901,0.00823781787220395,0.0511407521008891,-0.155915609506405,4
KIF3B,2.64093074155113,0.00826786189607922,0.0512977852966385,0.0732859123869809,3
CAV1,2.64003115503218,0.00828984060622029,0.0513989058835969,0.16707412510332,3
PPARD,-2.63987437328675,0.00829367644465001,0.0513989058835969,-0.344116809280941,3
POP7,-2.63964443769846,0.00829930494489204,0.0514011037663612,-0.174215503630808,3
NSFL1C,-2.63947119037312,0.00830354805335126,0.0514011037663612,-0.0826279788075951,3
HOXA6,-2.63877814924427,0.00832054117412446,0.0514767959695833,-0.171765207085752,3
ANKRD12,-2.63815024497104,0.00833596401846892,0.0515426922309681,-0.342206656297465,4
MGAT4B,2.6368048767638,0.00836909564031521,0.0517179468573712,0.210465675618585,3
ZFP36L1,-2.63589553302715,0.0083915561989578,0.0518270955180916,-0.260337317495926,3
BRD7,2.63546694571352,0.00840216087858679,0.0518629381774254,0.144581745929074,3
TBK1,-2.63484821189877,0.00841749156036192,0.0519278948229752,-0.278115381320145,4
MAD1L1,-2.63424117139764,0.00843255681966478,0.0519911408481843,-0.423048197936324,3
SENP7,-2.63396058069713,0.00843952853976028,0.0520044422626872,-0.416039942757299,4
ZFAND1,-2.63085615917472,0.00851700752854938,0.0524441696319458,-0.215863433812711,4
AKAP13,2.63071284271461,0.00852059967636224,0.0524441696319458,0.452932745419892,3
CD80,2.63039984267246,0.00852844955962488,0.0524625923365991,0.745502755039381,3
EPS8,-2.62971939694336,0.00854553710789713,0.0525377870458195,-0.300303401751282,4
ABHD2,2.62916394750351,0.00855950839855929,0.0525937484193615,0.273825951250213,3
CYB5B,2.6289506712105,0.00856487838812818,0.0525968256671748,0.125886200521921,3
RNF24,-2.62820946089503,0.00858356442609827,0.0526302199763409,-0.386423807864951,2
MAST2,-2.6281709100633,0.00858453729542737,0.0526302199763409,-0.294321428790549,4
MBTPS2,2.6281552261402,0.00858493312333944,0.0526302199763409,0.127108240215603,4
LPAL2,2.62683927339828,0.00861820306629438,0.0528042141361951,0.689859871070176,2
CDKL3,-2.62552589004724,0.00865152291885574,0.0529685819502604,0.0865872153467343,3
PALMD,2.62539551253945,0.00865483680264855,0.0529685819502604,0.438468402988691,3
MAP2K5,-2.62515820995012,0.00866087137769399,0.0529754997858723,-0.331603701636644,3
ARHGEF3,-2.62292978741741,0.00871772361883043,0.0532930676460703,0.0338293330194431,2
CYP27B1,2.62194630365914,0.00874292047814424,0.0534168704778926,0.142381288852417,2
GDAP1L1,2.62079432600712,0.00877251689346757,0.0535673982381214,0.281866764434212,3
DET1,-2.62032048167688,0.00878471678424924,0.0535943603454003,-0.214176980888355,3
ST3GAL4,-2.61996888586465,0.00879377898365613,0.0535943603454003,-0.159766115274285,4
RETSAT,2.6199566289088,0.00879409505093602,0.0535943603454003,0.122813330514674,3
HIST1H1B,2.6198525834065,0.00879677845698896,0.0535943603454003,0.218110887613492,3
MICAL1,-2.61947391225132,0.00880655082761858,0.053623653912027,-0.220631612028717,4
SLC6A4,2.61798474791259,0.00884507584882303,0.0538278925740768,0.469402710863731,4
RAB31,2.61727603297323,0.0088634632870219,0.0539094202851411,0.616630468176684,3
PLCB2,2.61599263861537,0.00889684756647245,0.0540820188030587,0.677265386189413,4
LCP2,2.61541569216349,0.00891189193964631,0.0541430015365914,0.6834588611321,4
IL23A,-2.61407669253472,0.00894689509906953,0.0543251044745076,-0.120061646664172,3
USP36,-2.61293161234417,0.00897692630195828,0.0544651576496851,-0.529836342277818,2
CDC25A,2.61281289465691,0.00898004497075441,0.0544651576496851,0.512098105227612,4
EXOC5,2.61186532253912,0.00900497203433243,0.0545856946772497,0.378921508555889,4
BRS3,2.61129638829664,0.00901996822636369,0.0546459320141226,0.518235653455205,3
C1orf216,2.61075255922341,0.00903432352779388,0.0547022212708686,0.319405429271312,4
GPAA1,2.61023144442311,0.00904809838282468,0.0547549348634578,0.179900009841955,3
DPF1,-2.60962929239507,0.00906403868169483,0.0548206863603962,-0.159263377624614,3
ADO,2.60916324602276,0.00907639316966712,0.0548646888745071,0.304172412894689,2
POLDIP3,-2.60766230312561,0.0091162841155761,0.055075000568486,-0.0879308437979775,2
SPEN,-2.60689819947756,0.00913665195338891,0.0551671964228658,-0.193947729262733,3
BCKDK,-2.60574124657127,0.00916756884671828,0.0553229489844977,-0.40820306587193,4
HS1BP3,-2.60106665361533,0.00929343954978057,0.0560512194398267,-0.202875513710613,4
PSTPIP2,-2.60082371329348,0.00930002305006437,0.056059625550667,-0.128514239718877,3
EXOSC2,-2.59944303728629,0.00933751742195368,0.0562542460635492,-0.0352510186494406,3
TNFRSF4,-2.59913366466792,0.00934593738247562,0.0562607432558296,0.0280348192560615,2
RBM15,-2.5988413458181,0.00935389942686409,0.0562607432558296,-0.304053243181674,3
ZIM2,-2.59865385882534,0.00935900929488655,0.0562607432558296,-0.329797069144009,3
PDZRN4,-2.59863845128407,0.00935942933074669,0.0562607432558296,-0.618897359959266,4
DDX27,-2.59809673588477,0.00937420811139444,0.056298984257979,-0.170566063810217,3
FBXO34,-2.59802323819009,0.00937621483800261,0.056298984257979,-0.162805140514224,4
MGP,2.59749871330476,0.00939054720695292,0.0563537171830586,0.195407996216301,3
EIF3D,-2.59687602300338,0.00940758726476592,0.0564246294469747,-0.297641428832409,4
HPN,-2.59486725121928,0.00946274591571661,0.0567239630308384,-0.772889817791425,2
HNRNPF,-2.59282554589283,0.00951910428510723,0.05703015223945,-0.198738327606029,4
DNAJC9,2.59254599544164,0.00952684413036389,0.0570448837562033,0.15325213998808,4
SLC25A36,-2.5916190342367,0.00955254885170531,0.0571671095269367,-0.206392830653341,4
UCKL1,-2.59133873366802,0.00956033378121088,0.0571820185518493,-0.289994409007733,4
CACNA2D2,-2.59062836234934,0.00958008862490936,0.057268465592845,0.197822612123835,3
ANXA1,2.58987001697974,0.00960121774665599,0.057363027709833,0.205796667488956,3
ZNF26,-2.58655796656303,0.00969398634070814,0.0578852628260527,-0.105783761906902,4
PEX12,2.58607923424404,0.00970746123616523,0.0579336995983739,0.111730970419594,4
RFNG,-2.58505126017651,0.00973645208704919,0.0580661559772165,-0.363983744079085,4
EPX,2.58491124200231,0.00974040683491171,0.0580661559772165,0.636967483309557,4
KCNJ6,2.58349089369015,0.00978060490376073,0.0582456827579906,0.634205589910557,3
OAS3,2.58336890680557,0.00978406420689185,0.0582456827579906,0.377614511710553,4
ARID3A,2.58327604813996,0.00978669822308396,0.0582456827579906,0.646532575854068,4
BDH1,-2.58101522179238,0.00985102380986407,0.0585962330364271,-0.185844442308582,3
ZNF764,-2.57968433619107,0.00988906640434021,0.0587855870568424,-0.120917945602913,3
SSX2IP,2.57952109195436,0.00989374164685609,0.0587855870568424,0.570494968426796,3
GNB1L,-2.57904692900501,0.00990733263225407,0.0588339786111096,-0.293828196189908,4
SNCG,-2.57860794973986,0.00991992996861447,0.0588764195170184,-0.356492995590671,4
BCL2L11,-2.57746345622729,0.00995284048927634,0.0590393097008034,-0.524439101815438,4
ITGB3BP,-2.57725149849705,0.00995894610979826,0.0590431042140729,-0.036345390822764,3
SLC31A2,2.57571260354063,0.0100033754115516,0.0592739776168848,0.152148572666267,3
TNK1,-2.57304879288738,0.0100806994802521,0.0596994055842564,-0.305570712988995,4
GTF2H3,2.57249562832412,0.0100968231092417,0.0597566275979019,0.195816664510422,4
FLVCR2,-2.57233786333989,0.0101014258464885,0.0597566275979019,-0.0851513673288134,2
NFYC,-2.57146998304007,0.0101267793703881,0.0598738208861149,-0.115972328373455,4
ARMC7,-2.5712794778338,0.0101323522069277,0.0598739981068013,-0.32208361707689,3
HJURP,2.5710446008231,0.0101392268076315,0.0598818633001836,0.990213125526499,3
DNAJC1,-2.57061280912879,0.0101518757279171,0.0599238041600875,-0.241769383551802,3
IGF1,2.56937646625313,0.0101881709384924,0.0600810707052547,0.823964971691299,4
TINAGL1,-2.56932641221938,0.0101896428005949,0.0600810707052547,-0.369019984539311,2
MDM4,-2.56841903069902,0.0102163576164234,0.0601904003595604,-0.0567806286262426,3
N4BP2L1,-2.56831822926615,0.0102193292223138,0.0601904003595604,-0.345442165095879,3
DOK4,2.56811067643474,0.010225450261207,0.0601936314558902,0.250346534278874,3
TBX3,-2.56747063851773,0.010244346478002,0.0602461567131636,-0.198137085597724,3
FGFR2,-2.56743066504119,0.0102455276691429,0.0602461567131636,-0.360966022773398,3
ITGA4,2.56706310304202,0.0102563945793012,0.0602609079438716,0.653006518969375,4
CLASP1,-2.56696848382428,0.0102591936408795,0.0602609079438716,-0.168226949411494,4
LRRC37A3,2.56669900336917,0.0102671692401985,0.0602749794199042,0.244737139315089,4
ADM2,2.56643844108222,0.0102748861430478,0.0602875177171113,0.636349198585474,3
TRAF3,2.56475584308837,0.0103248429744696,0.060541958113073,0.218620801352211,3
CYB561D2,2.56460069701568,0.0103294601742634,0.060541958113073,0.200718682960118,4
RAB36,-2.56171991743789,0.0104155276350309,0.0610133023392644,-0.0951276868788264,3
TSHB,2.56141362257315,0.010424716062043,0.0610340286732731,0.542681428597809,4
TLN2,-2.55943189032674,0.0104843398024503,0.0613498583673175,-0.150180007022267,2
RAB27B,2.55903601422148,0.0104962866897704,0.0613865126274501,0.743233802194156,4
LAP3,2.55880783517079,0.010503178257402,0.0613935776712425,0.233273189272546,3
CLCN4,2.55844604787214,0.0105141133730607,0.0614082497653301,0.495142087452093,3
RPS11,-2.55834867762035,0.010517058143479,0.0614082497653301,0.0362390348400066,2
VAPA,-2.55749512774662,0.0105429034898495,0.0614992252526401,-0.0807042920943848,3
SLC20A2,2.55728362939394,0.0105493163517818,0.0614992252526401,-0.0343222956620726,3
CYP39A1,-2.55707190588557,0.0105557395156307,0.0614992252526401,0.236536912098726,2
SLFN12,2.55693111675579,0.010560012632577,0.0614992252526401,0.35701973156691,3
IKZF5,-2.55689511372917,0.0105611056141129,0.0614992252526401,-0.351460813041788,3
STRAP,2.55596620201994,0.0105893403697337,0.0616122252691032,0.236238595597685,4
PTH2R,2.55588149639383,0.0105919183785155,0.0616122252691032,0.456106017657129,4
AK2,-2.55516229030062,0.0106138298573719,0.0617064532396833,-0.18974060081431,4
OR7A10,2.55422961938627,0.0106423048302742,0.0618214403856142,0.244684187759433,3
STAB2,2.55413967284542,0.0106450545377932,0.0618214403856142,0.65075305098982,3
HIST1H2BE,-2.55369369760483,0.0106586975424606,0.0618674104533366,-0.472695952957758,4
PTGES2,2.55326210439228,0.0106719153833792,0.0619108646462202,0.325848214997821,3
ABCA12,2.55223111003504,0.0107035493134909,0.0620610518971169,0.319249328231221,3
LANCL2,2.5515686963626,0.0107239180751049,0.0621457956262247,0.288872477427453,3
PPP1CB,-2.5513203119703,0.0107315646027924,0.0621567618441627,-0.407377715951787,4
MLLT10,-2.55018298262605,0.0107666393028175,0.0622711404257918,-0.216432625036447,4
TDRD3,-2.55013474523179,0.0107681291716246,0.0622711404257918,-0.074550723184641,2
QSER1,-2.55011928335575,0.010768606768689,0.0622711404257918,-0.199113899616123,4
BCKDHB,-2.549884985437,0.0107758462291371,0.0622796634388114,-0.0248239958370973,3
MT3,-2.54954580125687,0.010786334186113,0.0623069421809587,-0.284404685527437,4
SEC24B,-2.54908125621383,0.0108007131671132,0.0623566561363745,-0.325516663827213,3
SBNO2,-2.54742330889153,0.0108521703464253,0.0625399258821568,-0.737517479285016,3
CALCOCO2,-2.5474216571053,0.0108522217208533,0.0625399258821568,-0.290386240166193,4
CLIC1,2.54739430755453,0.0108530723874862,0.0625399258821568,0.197802672549278,4
SCO2,2.54731254886353,0.010855615722,0.0625399258821568,0.485737271730871,3
PDK3,2.54549333520217,0.0109123446948095,0.0628332342181941,0.120291290620579,4
KRT16,2.54478848088905,0.0109343950513908,0.0629266570831771,-0.0577267088692718,2
SPHK2,-2.54332905451837,0.0109801770223728,0.0631564814673436,-0.182759963109843,3
GSTM3,-2.54297920300869,0.0109911770855957,0.063161402548042,-0.0549621147410263,2
EHHADH,2.54291941197895,0.0109930580200494,0.063161402548042,0.0870684215993126,2
TRA2A,-2.54274411731979,0.0109985741707894,0.063161402548042,-0.116659786446528,3
PYGL,-2.54216799074208,0.0110167209795449,0.0632074212332575,-0.34824986598163,3
GPR162,-2.54210068132864,0.0110188428229825,0.0632074212332575,0.0494939832731869,3
MRPL46,-2.54193263120089,0.0110241419740286,0.0632074212332575,-0.0530102516064035,3
WDR6,-2.54166486869724,0.011032590049227,0.0632223011733422,-0.104459983873071,3
CRELD2,2.54012880511939,0.0110811650553121,0.063437943624547,0.29353668067204,3
MFAP3,2.54010351897193,0.0110819662673135,0.063437943624547,0.322314630377141,4
HOXB2,2.53965080491213,0.0110963195892126,0.0634575080489767,-0.0390095854934172,2
TRMT1,-2.53956968647104,0.0110988931973818,0.0634575080489767,-0.210689324380162,3
PTCH1,-2.53944003172658,0.0111030077960161,0.0634575080489767,-0.28252957873393,4
CUEDC1,2.53908759830327,0.0111141991335972,0.0634878789217964,0.23287381815411,3
MLYCD,-2.53837895459132,0.0111367320753212,0.0635829703370082,0.0620799058628254,3
ZNF652,-2.53794564798159,0.0111505300295809,0.0636281169463985,-0.0472643911502514,3
BIRC7,2.53746957224191,0.0111657074025768,0.0636810830848123,0.633773713747931,3
ERLIN1,2.53689131546831,0.0111841670002767,0.0637527028691236,0.214701387687897,3
GABRA6,2.53657317043614,0.0111943346469958,0.0637770057261861,0.213136195753306,3
NET1,-2.53605920032177,0.0112107780428958,0.0638370186712495,-0.320491611128912,3
FANCI,2.53525333450979,0.0112366032151051,0.0639503624497181,0.589220274108845,4
LCN2,2.53420829346108,0.0112701717843225,0.0641076332881788,-0.0507683231404672,2
RPN1,2.53400028604841,0.0112768639671187,0.0641119392488509,0.285472760763119,4
LRRC8B,2.53370724495379,0.0112862979094137,0.064131820103886,0.565868654403902,3
ENOPH1,2.53331781179446,0.0112988458688809,0.064169365444612,0.196816491470967,4
CHI3L2,2.53280794945778,0.0113152929116247,0.0642290036948867,0.788725137196585,3
BARX2,2.53189412995015,0.0113448239251856,0.0643628088444613,0.0790803517246005,2
